Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
expensive_lessons.txt,45,10,39.7,89.5,1,1,10,30,90,80,60,10,10,0,0,0,10,0,0,20,10,0,10,0,20,10,0,10,10,0,0,0,0,0,20,0,20,10,0,0,10,10,0,0,10,0,10,0,0,0,0,0,0,0,30,20,0,0,0,10,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0
expensive_lessons.txt,46,47,1,95.25,1,4.04,47,17.02,97.87,80.85,70.21,19.15,14.89,0,0,0,14.89,0,4.26,10.64,4.26,0,6.38,17.02,8.51,14.89,2.13,23.4,6.38,0,4.26,0,0,4.26,19.15,0,19.15,2.13,2.13,4.26,4.26,2.13,6.38,0,2.13,0,2.13,2.13,0,2.13,0,2.13,0,0,29.79,8.51,0,0,4.26,0,2.13,21.28,0,0,10.64,6.38,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,6.38,4.26,0,2.13,0,0,0,0,0,14.89,0,2.13,0,0,0,0,0,10.64,0,6.38,0,0,0,4.26
expensive_lessons.txt,47,3,10.19,99,1,20.23,3,0,100,66.67,66.67,33.33,33.33,0,0,33.33,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,33.33,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.33,0,0,0,0,66.67
expensive_lessons.txt,48,13,96.67,81.78,81.58,20.23,13,23.08,69.23,53.85,38.46,7.69,7.69,0,0,0,7.69,0,0,15.38,7.69,0,15.38,0,0,7.69,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,7.69,7.69,0,7.69,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,30.77,0,15.38,15.38,0,0,0,0,15.38,0,0,0,0,0,0,0,23.08,7.69,0,0,0,7.69,7.69
expensive_lessons.txt,49,3,1,40.06,1,20.23,3,0,100,100,100,33.33,0,0,0,0,0,0,33.33,33.33,0,0,0,66.67,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,100,0,0,33.33,0,0,66.67
expensive_lessons.txt,50,4,26.1,1,89.39,20.23,4,0,100,100,75,25,0,0,0,0,0,0,25,50,25,0,0,25,0,0,0,25,25,25,0,0,0,0,50,25,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,100,0,25,0,0,25,50
expensive_lessons.txt,51,2,1,99,1,20.23,2,0,100,100,50,50,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,50,0,0,0,0,0
expensive_lessons.txt,52,17,64.21,99,46.57,99,8.5,5.88,82.35,70.59,52.94,23.53,11.76,0,11.76,0,0,0,11.76,11.76,5.88,0,17.65,5.88,0,5.88,0,23.53,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,0,0,5.88,0,0,0,11.76,0,5.88,0,0,0,0,0,0,64.71,23.53,5.88,0,5.88,11.76,17.65
expensive_lessons.txt,53,1,89.52,40.06,1,99,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,100,0,0,0,200
expensive_lessons.txt,54,3,89.52,40.06,1,20.23,1.5,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,66.67,0,0,0,0,0
expensive_lessons.txt,55,30,99,77.41,1.91,72.45,30,16.67,93.33,73.33,53.33,6.67,3.33,0,0,0,3.33,0,3.33,26.67,20,0,16.67,0,0,10,0,6.67,13.33,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.67,3.33,6.67,3.33,3.33,0,0,0,0,20,16.67,3.33,3.33,0,0,6.67,6.67,0,0,3.33,3.33,0,0,0,0,3.33,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,3.33,10,0,0,6.67,0,0,3.33,3.33,6.67,0,0,0,0,0,0,0,26.67,3.33,13.33,0,0,0,10
