,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
42.0,1,0.9931972789115646,23,5484.0,26070.0,117.04882352941176,2.0,4.0,27,SM,0.03367285057902336,0.9160274863243103,0.021598780527710915,0.00045118643902242184,0.012567960657179356,0.010412023402750492,0.005269727203994989,0.6364631056785583,0.3376035392284393,0.0259334128350019,4.296296296296297,3.2081481481481484,0.5403333333333333,0.812,0.271,0.37466666666666665,0.811,0.123,42,"Here there was no room to turn round, the wheels sank deeply in, water splashed and gurgled through them, and sharp twigs struck them in the face.",5484.0,26070.0,117.04882352941176,2.0,4.0,3.0
43.0,0,0.0,23,714.0,958.0,135.66666666666666,0.0,1.0,3,SM,0.09265094250440598,0.06933663040399551,0.015868498012423515,0.0058758677914738655,0.013954457826912403,0.010738124139606953,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,43,"""What a road!""",714.0,958.0,135.66666666666666,0.8414634146341464,1.0,3.0
44.0,0,0.0,23,745.0,846.0,151.33333333333334,2.0,1.0,5,SM,0.01966782845556736,0.023725435137748718,0.0015809856122359633,0.8028950095176697,0.10052955895662308,0.01141534186899662,0.04018579423427582,0.0720335096120834,0.7174272537231445,0.210539311170578,4.2,3.06,0.7755,0.98,0.571,0.47450000000000003,0.639,0.31,44,"said Hanov, and he laughed.",745.0,846.0,151.33333333333334,2.0,1.0,3.0
45.0,4,1.0,23,5968.0,5957.0,135.59571428571428,11.0,8.0,15,SM,0.037882134318351746,0.535651445388794,0.01998107321560383,0.0024592343252152205,0.02572537772357464,0.010641191154718399,0.3676595687866211,0.8277518153190613,0.1662897169589996,0.0059583252295851,4.866666666666666,2.622,0.7863333333333333,0.88,0.719,0.492,0.673,0.374,45,The schoolmistress looked at him and could not understand why this queer man lived here.,5968.0,5957.0,135.59571428571428,11.0,8.0,3.0
46.0,4,1.0,23,5042.0,13382.0,128.96153846153845,7.0,5.0,21,SM,0.005633959546685219,0.03124961070716381,0.03617065027356148,0.0025468578096479177,0.017442835494875908,0.9017869234085083,0.0051690577529370785,0.532774031162262,0.4151912629604339,0.0520346798002719,4.6521739130434785,2.745,0.5960909090909091,0.927,0.102,0.4786363636363636,0.726,0.26,46,"What could his money, his interesting appearance, his refined bearing do for him here, in this mud, in this God-forsaken, dreary place?",5042.0,13382.0,128.96153846153845,7.0,5.0,3.0
47.0,4,1.0,23,3482.0,5926.0,127.48076923076923,7.0,6.0,26,SM,0.0038319292943924665,0.9337453842163086,0.03537720441818237,0.0009166041854768991,0.014625170268118382,0.009032498113811016,0.002471179235726595,0.809043824672699,0.1730339229106903,0.0179222244769334,4.296296296296297,2.480384615384615,0.5971538461538461,0.918,0.153,0.5825384615384614,0.827,0.24,47,"He got no special advantages out of life, and here, like Semyon, was driving at a jog-trot on an appalling road and enduring the same discomforts.",3482.0,5926.0,127.48076923076923,7.0,6.0,3.0
48.0,4,1.0,23,2376.0,2778.0,122.16666666666667,3.0,3.0,11,SM,0.017709854990243912,0.011663292534649372,0.015955092385411263,0.0080336919054389,0.8212559223175049,0.006770465523004532,0.118611641228199,0.2617311179637909,0.6990998983383179,0.0391690321266651,4.090909090909091,2.607,0.74475,0.88,0.542,0.5585,0.673,0.292,48,Why live here if one could live in Petersburg or abroad?,2376.0,2778.0,122.16666666666667,3.0,3.0,3.0
49.0,4,0.6341463414634146,23,12708.0,23218.0,128.60526315789474,10.0,13.0,55,SM,0.0029972167685627937,0.00827614963054657,0.007483151275664568,0.003022711491212249,0.017763450741767883,0.9583885073661804,0.0020687738433480263,0.5713837742805481,0.3450469672679901,0.0835693255066871,4.035714285714286,2.4003636363636365,0.5923076923076923,0.98,0.115,0.444,0.794,0.173,49,"And one would have thought it would be nothing for a rich man like him to make a good road instead of this bad one, to avoid enduring this misery and seeing the despair on the faces of his coachman and Semyon; but he only laughed, and apparently did not mind, and wanted no better life.",12708.0,23218.0,128.60526315789474,10.0,13.0,3.0
50.0,4,1.0,23,5588.0,7384.0,129.84375,8.0,8.0,23,SM,0.03444621339440346,0.7509011626243591,0.006632540374994278,0.00455628102645278,0.18477030098438263,0.016699809581041336,0.001993709011003375,0.7498743534088135,0.229774072766304,0.0203515589237213,4.041666666666667,2.46125,0.6660833333333334,0.918,0.333,0.3933333333333333,0.657,0.179,50,"He was kind, soft, naive, and he did not understand this coarse life, just as at the examination he did not know the prayers.",5588.0,7384.0,129.84375,8.0,8.0,3.0
51.0,4,1.0,23,4770.0,26842.0,141.94071428571428,4.0,8.0,23,SM,0.11060132831335068,0.30518463253974915,0.0034241967368870974,0.12780359387397766,0.43374085426330566,0.015449085272848606,0.003796212375164032,0.0184229649603366,0.3819518089294433,0.5996253490447998,4.961538461538462,2.463846153846154,0.7369090909090908,0.896,0.469,0.431,0.676,0.275,51,"He subscribed nothing to the schools but globes, and genuinely regarded himself as a useful person and a prominent worker in the cause of popular education.",4770.0,26842.0,141.94071428571428,4.0,8.0,3.0
52.0,4,0.9714285714285714,23,2958.0,5358.0,130.15,6.0,4.0,6,SM,0.17681869864463806,0.12143604457378387,0.005319063551723957,0.0038582009728997946,0.3821251392364502,0.019042838364839554,0.2914000451564789,0.1769886612892151,0.7949156165122986,0.0280957110226154,3.857142857142857,2.7157142857142853,0.6226666666666666,0.76,0.438,0.30433333333333334,0.358,0.24,52,And what use were his globes here?,2958.0,5358.0,130.15,6.0,4.0,3.0
53.0,0,0.0,23,1046.0,1832.0,143.16666666666666,3.0,1.0,3,SM,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,0.1147206425666809,0.7521610260009766,0.1331182867288589,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,53,"""Hold on, Vassilyevna!""",1046.0,1832.0,143.16666666666666,3.0,1.0,3.0
54.0,0,0.0,23,700.0,1192.0,141.0,1.0,2.0,1,SM,0.006834718864411116,0.02481311373412609,0.008976548910140991,0.019262680783867836,0.7647218704223633,0.08300696313381195,0.09238418191671371,0.1511234045028686,0.7660731673240662,0.0828034058213234,5.0,2.58,0.571,0.571,0.571,0.31,0.31,0.31,54,said Semyon.,700.0,1192.0,141.0,1.0,2.0,3.0
55.0,1,1.0,23,1304.0,1542.0,144.08333333333334,2.0,1.0,24,SM,0.2429388016462326,0.06156989559531212,0.6782788634300232,0.00249094027094543,0.0038906321860849857,0.003667060751467943,0.007163867820054293,0.6715367436408997,0.3125085830688476,0.0159546378999948,4.653846153846154,2.7282608695652173,0.48800000000000004,0.67,0.12,0.43263636363636365,0.97,0.193,55,The cart lurched violently and was on the point of upsetting; something heavy rolled on to Marya Vassilyevna’s feet—it was her parcel of purchases.,1304.0,1542.0,144.08333333333334,2.0,1.0,3.0
56.0,1,1.0,23,3736.0,3406.0,140.8,4.0,1.0,17,SM,0.004947181791067123,0.9036094546318054,0.06365028768777847,0.0010323318419978023,0.011106681078672409,0.011868261732161045,0.0037858181167393923,0.139592707157135,0.7652097344398499,0.0951976105570793,4.882352941176471,2.9118749999999998,0.5125000000000001,0.755,0.312,0.45475,0.723,0.24,56,There was a steep ascent uphill through the clay; here in the winding ditches rivulets were gurgling.,3736.0,3406.0,140.8,4.0,1.0,3.0
57.0,1,1.0,23,4796.0,11994.0,138.575,3.0,5.0,15,SM,0.05910653993487358,0.05604754760861397,0.027285603806376457,0.0036220645997673273,0.048085298389196396,0.06318876147270203,0.7426641583442688,0.5257636308670044,0.433767706155777,0.0404687263071537,3.9375,2.500625,0.663,0.812,0.471,0.3506666666666667,0.594,0.123,57,The water seemed to have gnawed away the road; and how could one get along here!,4796.0,11994.0,138.575,3.0,5.0,3.0
58.0,1,1.0,23,1484.0,4776.0,136.9175,1.0,3.0,4,SM,0.01388360746204853,0.8007259964942932,0.01389626320451498,0.001657081418670714,0.08360003679990768,0.08185417205095291,0.0043828608468174934,0.0713344365358352,0.8159327507019043,0.1127328425645828,5.25,3.565,0.59,0.833,0.302,0.5303333333333333,0.708,0.373,58,The horses breathed hard.,1484.0,4776.0,136.9175,1.0,3.0,3.0
59.0,1,1.0,23,3340.0,3758.0,123.0909090909091,3.0,2.0,18,SM,0.051382433623075485,0.1010330468416214,0.7653355598449707,0.004869140684604645,0.05491914227604866,0.005273421760648489,0.0171873290091753,0.0919704213738441,0.8628164529800415,0.0452130921185016,3.7777777777777777,2.8952941176470586,0.609,0.74,0.439,0.40771428571428575,0.594,0.265,59,Hanov got out of his carriage and walked at the side of the road in his long overcoat.,3340.0,3758.0,123.0909090909091,3.0,2.0,3.0
60.0,1,0.9166666666666666,23,1556.0,6530.0,132.27666666666667,2.0,2.0,3,SM,0.033352408558130264,0.5018562078475952,0.007831357419490814,0.00564343249425292,0.37307411432266235,0.03195822983980179,0.04628434032201767,0.0086264675483107,0.1145904138684272,0.8767832517623901,2.6666666666666665,3.3633333333333333,0.5800000000000001,0.67,0.49,0.49,0.74,0.24,60,He was hot.,1556.0,6530.0,132.27666666666667,2.0,2.0,3.0
61.0,0,0.0,23,1112.0,7220.0,136.33333333333334,1.0,2.0,3,SM,0.09265094250440598,0.06933663040399551,0.015868498012423515,0.0058758677914738655,0.013954457826912403,0.010738124139606953,0.7915754914283752,0.0657425969839096,0.3910029232501983,0.5432543158531189,3.0,2.736666666666667,0.656,0.656,0.656,0.404,0.404,0.404,61,"""What a road!""",1112.0,7220.0,136.33333333333334,1.0,2.0,3.0
62.0,0,0.0,23,374.0,374.0,135.0,0.0,0.0,5,SM,0.01918523758649826,0.023113902658224106,0.001854715053923428,0.7274700999259949,0.17150095105171204,0.016179503872990608,0.04069562628865242,0.0195676945149898,0.4329487085342407,0.5474835634231567,4.2,2.848,0.7755,0.98,0.571,0.47450000000000003,0.639,0.31,62,"he said, and laughed again.",374.0,374.0,135.0,0.8333333333333335,1.217948717948718,3.0
63.0,0,0.0,23,2236.0,1816.0,125.375,1.0,1.0,7,SM,0.21217495203018188,0.10002332925796509,0.39364588260650635,0.0038790565449744463,0.2084520161151886,0.013303820043802261,0.06852096319198608,0.5693591237068176,0.3870976269245147,0.0435432828962802,3.875,3.1671428571428573,0.47,0.65,0.195,0.4835,0.692,0.292,63,"""It would soon smash up one’s carriage.""",2236.0,1816.0,125.375,1.0,1.0,3.0
64.0,0,0.0,23,3368.0,80860.0,125.47222222222223,2.0,3.0,12,SM,0.3687841296195984,0.40666434168815613,0.021927885711193085,0.006903645116835833,0.16554857790470123,0.028413115069270134,0.0017581641441211104,0.4860707521438598,0.4796305894851684,0.0342987030744552,4.833333333333333,2.623,0.558,0.755,0.281,0.54325,0.77,0.31,64,"""Nobody obliges you to drive about in such weather,"" said Semyon surlily.",3368.0,80860.0,125.47222222222223,2.0,3.0,3.0
65.0,0,0.0,23,674.0,1162.0,105.66666666666667,0.0,1.0,5,SM,0.10723178088665009,0.15621057152748108,0.07761254161596298,0.004828202538192272,0.49625805020332336,0.15393958985805511,0.00391928618773818,0.2415966540575027,0.6970657110214233,0.061337687075138,3.8,2.794,0.729,0.854,0.604,0.2725,0.275,0.27,65,"""You should stay at home.""",674.0,1162.0,105.66666666666667,0.9677419354838709,1.0,3.0
66.0,0,0.0,23,1340.0,1340.0,113.66666666666667,0.0,0.0,6,SM,0.0017454857006669044,0.007792708929628134,0.0017007210990414023,0.001504893647506833,0.00797857716679573,0.97757488489151,0.0017027489375323057,0.5511756539344788,0.4089602530002594,0.0398641191422939,4.0,3.1983333333333337,0.63625,0.854,0.194,0.22725,0.279,0.12,66,"""I am dull at home, grandfather.",1340.0,1340.0,113.66666666666667,1.3478260869565217,1.3478260869565217,3.0
67.0,0,0.0,23,942.0,1122.0,151.66666666666666,1.0,1.0,6,SM,0.05259621888399124,0.6552400588989258,0.011793190613389015,0.007703779265284538,0.020478585734963417,0.2510630786418915,0.0011251192772760987,0.7918897867202759,0.190248504281044,0.0178616754710674,3.2857142857142856,2.6699999999999995,0.71175,0.854,0.604,0.36150000000000004,0.548,0.27,67,"I don’t like staying at home.""",942.0,1122.0,151.66666666666666,1.0,1.0,3.0
68.0,1,1.0,23,11541.0,15035.0,137.14541666666668,9.0,11.0,33,SM,0.006742941215634346,0.5187327861785889,0.02757827192544937,0.08573839068412781,0.15672382712364197,0.19981014728546143,0.004673702176660299,0.6076748371124268,0.3562967479228973,0.0360284335911273,4.457142857142857,2.476470588235294,0.535923076923077,0.906,0.042,0.45792307692307693,0.87,0.24,68,"Beside old Semyon he looked graceful and vigorous, but yet in his walk there was something just perceptible which betrayed in him a being already touched by decay, weak, and on the road to ruin.",11541.0,15035.0,137.14541666666668,9.0,11.0,3.0
69.0,1,1.0,23,1916.0,7212.0,127.0,2.0,2.0,13,SM,0.0036609868984669447,0.9336817860603333,0.017608026042580605,0.0018333571497350931,0.03168647736310959,0.00481280917301774,0.006716577336192131,0.1560687720775604,0.7783725261688232,0.0655587092041969,3.3846153846153846,2.2638461538461536,0.60225,0.786,0.459,0.298,0.4,0.182,69,And all at once there was a whiff of spirits in the wood.,1916.0,7212.0,127.0,2.0,2.0,3.0
70.0,3,1.0,23,10982.0,18496.0,127.94444444444444,15.0,10.0,48,SM,0.011524203233420849,0.011470372788608074,0.9394180774688721,0.0028291831258684397,0.014963667839765549,0.01828089728951454,0.0015136429574340582,0.6941986083984375,0.2815839350223541,0.0242174994200468,3.9791666666666665,2.446521739130435,0.6033181818181818,0.918,0.125,0.43672727272727274,0.792,0.24,70,"Marya Vassilyevna was filled with dread and pity for this man going to his ruin for no visible cause or reason, and it came into her mind that if she had been his wife or sister she would have devoted her whole life to saving him from ruin.",10982.0,18496.0,127.94444444444444,15.0,10.0,3.0
71.0,3,1.0,23,482.0,2316.0,126.0,0.0,1.0,2,SM,0.5515543222427368,0.30873745679855347,0.005563081242144108,0.006456093862652779,0.014329380355775356,0.019735196605324745,0.09362451732158661,0.1899622827768325,0.6343374252319336,0.1757003366947174,3.5,3.635,0.886,0.886,0.886,0.63,0.63,0.63,71,His wife!,482.0,2316.0,126.0,0.4774774774774775,1.0,3.0
72.0,3,0.996,23,6762.0,13944.0,124.46,6.0,11.0,47,SM,0.10119040310382843,0.27864012122154236,0.18082143366336823,0.00823886413127184,0.04672215133905411,0.022272221744060516,0.36211493611335754,0.593804121017456,0.3433701992034912,0.0628256648778915,4.145833333333333,2.40695652173913,0.594875,0.958,0.102,0.374625,0.673,0.135,72,"Life was so ordered that here he was living in his great house alone, and she was living in a God-forsaken village alone, and yet for some reason the mere thought that he and she might be close to one another and equals seemed impossible and absurd.",6762.0,13944.0,124.46,6.0,11.0,3.0
73.0,4,0.9942196531791908,23,6650.0,41236.0,125.83333333333333,8.0,8.0,28,SM,0.0023723184131085873,0.003867693478241563,0.42683619260787964,0.0020791019778698683,0.013882143422961235,0.009517011232674122,0.5414455533027649,0.8196720480918884,0.1664148420095443,0.0139130828902125,4.931034482758621,2.580357142857143,0.6667222222222222,0.918,0.21,0.4197222222222222,0.657,0.24,73,"In reality, life was arranged and human relations were complicated so utterly beyond all understanding that when one thought about it one felt uncanny and one’s heart sank.",6650.0,41236.0,125.83333333333333,8.0,8.0,3.0
74.0,4,0.9942196531791908,23,10210.0,10510.0,120.48521739130435,9.0,9.0,25,SM,0.00807072315365076,0.02851702831685543,0.003006528364494443,0.28305527567863464,0.2306627780199051,0.40326911211013794,0.04341861233115196,0.0490804687142372,0.1976902484893798,0.7532292604446411,4.75,2.5237037037037036,0.5727333333333333,0.917,0.052,0.38066666666666665,0.66,0.24,74,"""And it is beyond all understanding,"" she thought, ""why God gives beauty, this graciousness, and sad, sweet eyes to weak, unlucky, useless people—why they are so charming.""",10210.0,10510.0,120.48521739130435,9.0,9.0,3.0
75.0,0,0.0,23,3530.0,7766.0,135.62846153846155,3.0,5.0,14,SM,0.04047536849975586,0.03428247570991516,0.3742965757846832,0.003194560529664159,0.49736708402633667,0.03657681122422218,0.01380708534270525,0.0824889093637466,0.8740900158882141,0.0434209927916526,4.142857142857143,2.790769230769231,0.6066666666666666,0.74,0.408,0.429,0.594,0.31,75,"""Here we must turn off to the right,"" said Hanov, getting into his carriage.",3530.0,7766.0,135.62846153846155,3.0,5.0,3.0
76.0,0,0.0,23,164.0,164.0,134.0,1.0,0.0,1,SM,0.012393936514854431,0.0029780981130898,0.0022192238830029964,0.7237355709075928,0.20017865300178528,0.00527756754308939,0.05321689695119858,0.0192089024931192,0.4288829267024994,0.5519081950187683,3.0,1.595,0.938,0.938,0.938,0.368,0.368,0.368,76,"""Good-by!",164.0,164.0,134.0,1.0,0.25,3.0
77.0,0,0.0,23,1090.0,1254.0,121.33333333333333,0.0,1.0,6,SM,0.03784409165382385,0.012756234966218472,0.015103506855666637,0.222072035074234,0.13946400582790375,0.22656643390655518,0.3461936414241791,0.001799615449272,0.0457104332745075,0.9524899125099182,3.5,2.815,0.7193333333333333,0.938,0.449,0.391,0.583,0.222,77,"I wish you all things good!""",1090.0,1254.0,121.33333333333333,1.4336283185840708,1.0,3.0
78.0,4,1.0,23,8365.0,8748.0,128.3825925925926,9.0,6.0,34,SM,0.015798186883330345,0.08316665887832642,0.7950621843338013,0.011683792807161808,0.058768581598997116,0.024885063990950584,0.01063572894781828,0.1254685223102569,0.8268145322799683,0.04771688580513,4.764705882352941,2.3671875,0.6505,0.875,0.378,0.4265714285714286,0.657,0.23,78,"And again she thought of her pupils, of the examination, of the watchman, of the School Council; and when the wind brought the sound of the retreating carriage these thoughts were mingled with others.",8365.0,8748.0,128.3825925925926,9.0,6.0,3.0
79.0,4,0.898989898989899,23,2838.0,68786.0,116.38888888888889,1.0,4.0,17,SM,0.028585322201251984,0.0684245303273201,0.007169567048549652,0.011900799348950386,0.420003741979599,0.14483381807804108,0.31908220052719116,0.0701974257826805,0.3471277058124542,0.5826747417449951,4.166666666666667,2.3355555555555556,0.7491111111111111,1.0,0.493,0.46366666666666667,0.732,0.24,79,"She longed to think of beautiful eyes, of love, of the happiness which would never be....His wife?",2838.0,68786.0,116.38888888888889,1.0,4.0,3.0
80.0,1,1.0,23,9396.0,10461.0,152.40266666666668,11.0,9.0,42,SM,0.029772600159049034,0.27116823196411133,0.2110554426908493,0.027698561549186707,0.3092629313468933,0.13257533311843872,0.018466923385858536,0.8983872532844543,0.0911338850855827,0.0104790208861231,4.069767441860465,2.5881395348837213,0.5488000000000001,0.912,0.143,0.40115,0.883,0.235,80,"It was cold in the morning, there was no one to heat the stove, the watchman disappeared; the children came in as soon as it was light, bringing in snow and mud and making a noise: it was all so inconvenient, so comfortless.",9396.0,10461.0,152.40266666666668,11.0,9.0,3.0
81.0,1,1.0,23,3904.0,11322.0,133.66666666666666,6.0,5.0,12,SM,0.009694981388747692,0.1389663964509964,0.019183354452252388,0.020150434225797653,0.6485809087753296,0.03037647344172001,0.133047416806221,0.037706047296524,0.8794376850128174,0.0828562378883361,4.333333333333333,2.98,0.5844285714285714,0.823,0.292,0.27385714285714285,0.386,0.16,81,Her abode consisted of one little room and the kitchen close by.,3904.0,11322.0,133.66666666666666,6.0,5.0,3.0
82.0,1,1.0,23,3758.0,17510.0,136.467,3.0,3.0,14,SM,0.008428103290498257,0.16210593283176422,0.02422233670949936,0.003480746643617749,0.056475769728422165,0.7356590032577515,0.00962807983160019,0.909579575061798,0.0838714092969894,0.0065490035340189,4.066666666666666,3.219333333333333,0.5925,0.827,0.146,0.520125,0.783,0.269,82,"Her head ached every day after her work, and after dinner she had heart-burn.",3758.0,17510.0,136.467,3.0,3.0,3.0
83.0,1,1.0,23,9418.0,10726.0,125.2,11.0,13.0,35,SM,0.6493045091629028,0.2174592763185501,0.004979038145393133,0.00579096982255578,0.05204257741570473,0.06763274222612381,0.0027907388284802437,0.4884454309940338,0.4797097444534302,0.0318447202444076,4.125,2.651388888888889,0.6140588235294118,0.912,0.112,0.4563529411764706,0.686,0.182,83,"She had to collect money from the school-children for wood and for the watchman, and to give it to the school guardian, and then to entreat him—that overfed, insolent peasant—for God’s sake to send her wood.",9418.0,10726.0,125.2,11.0,13.0,3.0
84.0,1,1.0,23,1752.0,1898.0,142.16666666666666,0.0,1.0,9,SM,0.0020516598597168922,0.0016323239542543888,0.9901306629180908,0.0006532245897687972,0.0010545288678258657,0.0022038486786186695,0.0022737651597708464,0.2828048765659332,0.6602752208709717,0.0569199249148368,5.777777777777778,3.1566666666666667,0.5875,0.844,0.378,0.37125,0.657,0.157,84,"And at night she dreamed of examinations, peasants, snowdrifts.",1752.0,1898.0,142.16666666666666,2.375,1.0,3.0
85.0,1,1.0,23,5508.0,6056.0,130.270625,8.0,6.0,23,SM,0.017771702259778976,0.9519452452659607,0.0035187979228794575,0.0009811029303818941,0.016624480485916138,0.008534755557775497,0.0006239520735107362,0.9340862035751344,0.0613625682890415,0.0045510558411479,4.086956521739131,2.4530434782608697,0.5660000000000001,0.918,0.167,0.47241666666666665,0.657,0.24,85,"And this life was making her grow old and coarse, making her ugly, angular, and awkward, as though she were made of lead.",5508.0,6056.0,130.270625,8.0,6.0,3.0
86.0,1,1.0,23,6618.0,13922.0,128.0952380952381,6.0,5.0,31,SM,0.0015579790342599154,0.00204101181589067,0.985782265663147,0.0011709474492818117,0.0058391038328409195,0.0024366870056837797,0.0011721339542418718,0.5066516399383545,0.4777401685714721,0.0156082892790436,3.870967741935484,2.506333333333333,0.5925,0.893,0.01,0.46208333333333335,0.81,0.23,86,"She was always afraid, and she would get up from her seat and not venture to sit down in the presence of a member of the Zemstvo or the school guardian.",6618.0,13922.0,128.0952380952381,6.0,5.0,3.0
87.0,1,1.0,23,3438.0,7988.0,119.85222222222222,6.0,5.0,14,SM,0.06589341908693314,0.7612056732177734,0.0038929295260459185,0.0017180005088448524,0.15778350830078125,0.005636901129037142,0.0038694608956575394,0.083048291504383,0.8496270179748535,0.0673247501254081,4.571428571428571,2.5557142857142856,0.654,0.79,0.438,0.4044,0.65,0.25,87,"And she used formal, deferential expressions when she spoke of any one of them.",3438.0,7988.0,119.85222222222222,6.0,5.0,3.0
88.0,1,1.0,23,5880.0,11394.0,125.35533333333333,5.0,7.0,19,SM,0.017635073512792587,0.13766659796237946,0.03371908515691757,0.0052684880793094635,0.036514583975076675,0.7676238417625427,0.0015723551623523235,0.7033993005752563,0.2611598372459411,0.0354408733546733,6.473684210526316,2.3573684210526316,0.777909090909091,0.927,0.51,0.45263636363636367,0.726,0.24,88,"And no one thought her attractive, and life was passing drearily, without affection, without friendly sympathy, without interesting acquaintances.",5880.0,11394.0,125.35533333333333,5.0,7.0,3.0
89.0,1,1.0,23,4046.0,8600.0,115.625,1.0,3.0,15,SM,0.024042991921305656,0.5874081254005432,0.3325015604496002,0.0026890705339610577,0.006650676019489765,0.031451266258955,0.015256335958838463,0.8883723020553589,0.1020954549312591,0.0095321703702211,3.7333333333333334,2.3793333333333333,0.564875,1.0,0.061,0.480375,0.786,0.24,89,How awful it would have been in her position if she had fallen in love!,4046.0,8600.0,115.625,1.0,3.0,3.0
90.0,0,0.0,23,864.0,574.0,110.0,2.0,1.0,3,SM,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,0.1147207021713256,0.7521610260009766,0.1331183463335037,5.666666666666667,3.465,0.448,0.448,0.448,0.29,0.29,0.29,90,"""Hold on, Vassilyevna!""",864.0,574.0,110.0,2.0,1.0,3.0
91.0,0,0.0,23,1182.0,1892.0,117.5,1.0,2.0,5,SM,0.03857145085930824,0.0438842847943306,0.2331177145242691,0.005471070762723684,0.4492513835430145,0.06165087968111038,0.16805323958396912,0.1156355515122413,0.763799786567688,0.1205647364258766,4.6,2.706,0.5366666666666667,0.755,0.396,0.645,0.723,0.585,91,Again a sharp ascent uphill....,1182.0,1892.0,117.5,1.0,2.0,3.0
92.0,4,0.9966329966329966,23,9506.0,76884.0,130.328,18.0,13.0,48,SM,0.03333881497383118,0.1428881287574768,0.2781892716884613,0.19963765144348145,0.03984551131725311,0.3012637495994568,0.004836849868297577,0.1028327643871307,0.6789102554321289,0.2182570099830627,4.8,2.2447999999999997,0.7046315789473684,0.912,0.378,0.45736842105263154,0.657,0.24,92,"She had become a schoolmistress from necessity, without feeling any vocation for it; and she had never thought of a vocation, of serving the cause of enlightenment; and it always seemed to her that what was most important in her work was not the children, nor enlightenment, but the examinations.",9506.0,76884.0,130.328,18.0,13.0,3.0
93.0,4,1.0,23,3232.0,6990.0,160.54545454545453,4.0,4.0,15,SM,0.020446373149752617,0.023400649428367615,0.014908223412930965,0.00219548842869699,0.7995202541351318,0.0067052459344267845,0.13282378017902374,0.0574445873498916,0.8860341310501099,0.0565212853252887,4.666666666666667,2.1713333333333336,0.6917142857142856,0.837,0.469,0.39042857142857146,0.549,0.288,93,"And what time had she for thinking of vocation, of serving the cause of enlightenment?",3232.0,6990.0,160.54545454545453,4.0,4.0,3.0
94.0,4,1.0,23,11500.0,29562.0,128.91885714285715,13.0,15.0,50,SM,0.05238959193229675,0.8351011872291565,0.010008500888943672,0.001431634183973074,0.07265647500753403,0.024541102349758148,0.0038715016562491655,0.9144225120544434,0.0795774534344673,0.0060000419616699,4.54,2.6944,0.5566923076923077,0.863,0.061,0.45576923076923076,0.804,0.182,94,"Teachers, badly paid doctors, and their assistants, with their terribly hard work, have not even the comfort of thinking that they are serving an idea or the people, as their heads are always stuffed with thoughts of their daily bread, of wood for the fire, of bad roads, of illnesses.",11500.0,29562.0,128.91885714285715,13.0,15.0,3.0
95.0,4,1.0,23,7904.0,41170.0,119.58653846153847,7.0,12.0,43,SM,0.01605702005326748,0.1309843510389328,0.02980523183941841,0.037914179265499115,0.4349249601364136,0.34320908784866333,0.007105088327080011,0.5092261433601379,0.4222258925437927,0.0685480013489723,4.574468085106383,2.5064444444444445,0.6105833333333334,0.918,0.153,0.4409166666666667,0.82,0.125,95,"It is a hard-working, an uninteresting life, and only silent, patient cart-horses like Mary Vassilyevna could put up with it for long; the lively, nervous, impressionable people who talked about vocation and serving the idea were soon weary of it and gave up the work.",7904.0,41170.0,119.58653846153847,7.0,12.0,3.0
96.0,0,0.0,23,11595.0,20349.0,147.51351351351352,13.0,15.0,63,SM,0.18516069650650024,0.7633835673332214,0.01750960946083069,0.0006749422755092382,0.021600987762212753,0.00843244418501854,0.0032377433963119984,0.3471603989601135,0.5983498096466064,0.0544897019863128,3.921875,2.681551724137931,0.56248,0.771,0.357,0.36936,0.769,0.13,96,"Semyon kept picking out the driest and shortest way, first by a meadow, then by the backs of the village huts; but in one place the peasants would not let them pass, in another it was the priest’s land and they could not cross it, in another Ivan Ionov had bought a plot from the landowner and had dug a ditch round it.",11595.0,20349.0,147.51351351351352,13.0,15.0,3.0
97.0,0,0.0,23,2391.0,3971.0,138.0,3.0,2.0,6,SM,0.2692226469516754,0.15930545330047607,0.012739971280097961,0.004624773282557726,0.48975619673728943,0.04745430126786232,0.0168966855853796,0.5061861276626587,0.4675864279270172,0.0262275356799364,4.0,2.8000000000000003,0.61,0.757,0.438,0.359,0.398,0.296,97,They kept having to turn back.,2391.0,3971.0,138.0,3.0,2.0,3.0
