,category,proportion,RECORDING_SESSION_LABEL,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,word,story,anger,disgust,fear,joy,neutral,sadness,surprise,negative,neutral,positive,word_length,concreteness,valence_avg,valence_max,valence_min,arousal_avg,arousal_max,arousal_min,Unnamed: 0,0,IA_DWELL_TIME_SMOOTHED,IA_REGRESSION_PATH_DURATION_SMOOTHED,IA_AVERAGE_FIX_PUPIL_SIZE_SMOOTHED,IA_REGRESSION_IN_COUNT_SMOOTHED,IA_REGRESSION_OUT_FULL_COUNT_SMOOTHED,engagement_score
16.0,0,0.0,20,0.0,0.0,,0.0,0.0,1,EL,0.006579917389899492,0.0029147600289434195,0.02754588983952999,0.8321048617362976,0.07633094489574432,0.0030491137877106667,0.05147448182106018,0.0020576973911374,0.0375015102326869,0.9604409337043762,9.0,2.86,0.938,0.938,0.938,0.664,0.664,0.664,16,Delighted!”,130.8148148148148,165.3925925925926,17.88840193469823,0.11851851851851852,0.11851851851851852,1.86
17.0,0,0.0,20,1300.0,1668.0,258.3333333333333,1.0,2.0,5,EL,0.010180074721574783,0.9151903390884399,0.02241498976945877,0.005455175880342722,0.03147398307919502,0.012622484937310219,0.0026629772037267685,0.1191916093230247,0.8031324148178101,0.0776759833097457,3.4,2.72,0.833,0.833,0.833,0.346,0.346,0.346,17,As he talked to Mdlle.,1300.0,1668.0,258.3333333333333,1.0,2.0,1.86
18.0,0,0.0,20,1122.0,1122.0,245.625,2.0,1.0,7,EL,0.0023813473526388407,0.016874291002750397,0.9507257342338562,0.00509228091686964,0.01703690178692341,0.002057661535218358,0.005831656977534294,0.0102064553648233,0.6128535270690918,0.3769400119781494,4.555555555555555,2.4075,0.7344999999999999,0.75,0.719,0.592,0.755,0.429,18,Enquête he looked at her shyly and with curiosity.,1122.0,1122.0,245.625,2.0,1.0,1.86
19.0,1,0.582089552238806,20,1942.0,1984.0,240.5,0.0,1.0,11,EL,0.004630046896636486,0.05318257585167885,0.0043175057508051395,0.11602651327848434,0.7721548676490784,0.009435243904590607,0.04025329276919365,0.0022631781175732,0.0413098894059658,0.9564269781112672,4.909090909090909,2.23,0.8033333333333333,0.875,0.67,0.39666666666666667,0.5,0.24,19,"She was a genuine Frenchwoman, very elegant and still quite young.",1942.0,1984.0,240.5,1.660377358490566,1.0,1.86
20.0,1,1.0,20,8248.0,11558.0,237.28378378378378,9.0,8.0,61,EL,0.016619309782981873,0.31977060437202454,0.17092879116535187,0.02057378739118576,0.08959725499153137,0.37374600768089294,0.008764340542256832,0.0475532710552215,0.7040281891822815,0.2484185248613357,4.447761194029851,2.809230769230769,0.5645625,0.865,0.164,0.33909374999999997,0.735,0.173,20,"Judging from her pale, languid face, her short curly hair, and her unnaturally slim waist, she might have been eighteen; but looking at her broad, well-developed shoulders, the elegant lines of her back and her severe eyes, Vorotov thought that she was not less than three-and-twenty and might be twenty-five; but then again he began to think she was not more than eighteen.",8248.0,11558.0,237.28378378378378,9.0,8.0,1.86
21.0,1,0.1089108910891089,20,2106.0,2336.0,219.75,1.0,1.0,20,EL,0.8213744759559631,0.1500672996044159,0.0035988695453852415,0.0007593664922751486,0.016158761456608772,0.006072374526411295,0.001968758413568139,0.7063676714897156,0.2830902338027954,0.0105420481413602,3.761904761904762,2.684761904761905,0.6551818181818182,0.844,0.398,0.3941818181818182,0.608,0.173,21,Her face looked as cold and business-like as the face of a person who has come to speak about money.,2106.0,2336.0,219.75,1.0,1.0,1.86
22.0,4,0.9322033898305084,20,4614.0,5432.0,239.73684210526315,6.0,4.0,33,EL,0.28145653009414673,0.11107143014669418,0.025336341932415962,0.008124704472720623,0.38353076577186584,0.019668249413371086,0.17081193625926971,0.1750298738479614,0.6067764759063721,0.2181936651468277,3.9714285714285715,2.7055882352941176,0.6598461538461537,0.914,0.214,0.5103076923076924,0.72,0.173,22,"She did not once smile or frown, and only once a look of perplexity flitted over her face when she learnt that she was not required to teach children, but a stout grown-up man.",4614.0,5432.0,239.73684210526315,6.0,4.0,1.86
23.0,4,0.1098901098901098,20,2582.0,2882.0,229.44444444444446,3.0,2.0,14,EL,0.005702681839466095,0.018927743658423424,0.0102452477440238,0.004094674251973629,0.9461354613304138,0.007218619808554649,0.007675564847886562,0.0220340006053447,0.8945468068122864,0.0834191292524337,4.375,2.5166666666666666,0.617,0.757,0.458,0.32083333333333336,0.577,0.185,23,"“So,Alice Osipovna,” said Vorotov, “we’ll have a lesson every evening from seven to eight.",2582.0,2882.0,229.44444444444446,3.0,2.0,1.86
24.0,0,0.0,20,1414.0,3104.0,222.08333333333334,2.0,4.0,11,EL,0.35476917028427124,0.1944955438375473,0.029576025903224945,0.0046155862510204315,0.3958503007888794,0.0181707926094532,0.0025225419085472822,0.0997387692332267,0.8253877758979797,0.0748734399676323,4.214285714285714,1.9749999999999999,0.63175,0.802,0.45,0.3695,0.577,0.255,24,As regards your terms—a rouble a lesson—I’ve nothing to say against that.,1414.0,3104.0,222.08333333333334,2.0,4.0,1.86
25.0,0,0.0,20,1552.0,1842.0,224.2,1.0,1.0,8,EL,0.05987047776579857,0.05769502371549606,0.029106512665748596,0.008529182523488998,0.8240426778793335,0.01754642091691494,0.0032098095398396254,0.0570541620254516,0.8196669816970825,0.1232787072658538,3.0,2.4657142857142857,0.5123333333333333,0.67,0.427,0.36000000000000004,0.467,0.24,25,By all means let it be a rouble. . . .”,1552.0,1842.0,224.2,1.0,1.0,1.86
26.0,0,0.0,20,7292.0,8154.0,234.69230769230768,5.0,6.0,48,EL,0.021566784009337425,0.061218809336423874,0.0019931818824261427,0.36951932311058044,0.5305848717689514,0.008292187005281448,0.006824874319136143,0.0133766159415245,0.6138325333595276,0.3727909028530121,3.7755102040816326,2.5927083333333334,0.7118421052631579,0.938,0.493,0.3721052631578948,0.673,0.163,26,"And he asked her if she would not have some tea or coffee, whether it was a fine day, and with a good-natured smile, stroking the baize of the table, he inquired in a friendly voice who she was, where she had studied, and what she lived on.",7292.0,8154.0,234.69230769230768,5.0,6.0,1.86
27.0,0,0.0,20,5704.0,6518.0,216.06521739130434,3.0,3.0,44,EL,0.03820931538939476,0.03359409049153328,0.01449909433722496,0.004988581873476505,0.03132770583033562,0.8341341614723206,0.0432470329105854,0.1704133450984954,0.7571645975112915,0.0724221393465995,4.729166666666667,2.7046666666666663,0.6462399999999999,0.931,0.031,0.43996,0.765,0.189,27,"With a cold, business-like expression,Alice Osipovna answered that she had completed her studies at a private school and had the diploma of a private teacher, that her father had died lately of scarlet fever, that her mother was alive and made artificial flowers; that she, Mdlle.",5704.0,6518.0,216.06521739130434,3.0,3.0,1.86
28.0,0,0.0,20,2068.0,2310.0,230.4,2.0,1.0,21,EL,0.039757147431373596,0.39633849263191223,0.08305814862251282,0.19782543182373047,0.14561554789543152,0.08462151139974594,0.052783720195293427,0.012305618263781,0.5786654949188232,0.4090288877487182,5.285714285714286,2.943,0.6911333333333333,0.968,0.402,0.38666666666666666,0.577,0.185,28,"Enquête, taught in a private school till dinnertime, and after dinner was busy till evening giving lessons in different good families.",2068.0,2310.0,230.4,2.0,1.0,1.86
29.0,1,0.6133333333333333,20,850.0,1248.0,229.25,1.0,2.0,13,EL,0.005760356783866882,0.9699336290359497,0.006463887169957161,0.0006265417323447764,0.013385862112045288,0.002964261220768094,0.0008653732948005199,0.0836903154850006,0.818757176399231,0.0975525826215744,4.357142857142857,2.9538461538461536,0.5184,0.847,0.063,0.37439999999999996,0.441,0.315,29,She went away leaving behind her the faint fragrance of a woman’s clothes.,850.0,1248.0,229.25,1.0,2.0,1.86
30.0,1,0.9851851851851852,20,1344.0,1670.0,228.625,1.0,1.0,23,EL,0.009500473737716675,0.5153596997261047,0.01655634306371212,0.014167330227792263,0.36937984824180603,0.069725401699543,0.005310945678502321,0.1296668797731399,0.7936363816261292,0.076696753501892,4.695652173913044,2.809047619047619,0.6261,0.833,0.448,0.3424,0.596,0.146,30,"For a long time afterwards Vorotov could not settle to work, but, sitting at the table stroking its green baize surface, he meditated.",1344.0,1670.0,228.625,1.0,1.0,1.86
31.0,0,0.0,20,2002.0,2198.0,225.42857142857142,1.0,1.0,15,EL,0.002197114285081625,0.021243518218398094,0.0006455213879235089,0.95391845703125,0.0172489732503891,0.003190877614542842,0.0015555405989289284,0.0037229324225336,0.0632518455386161,0.9330251812934875,3.75,2.5746666666666664,0.8015,0.939,0.635,0.49333333333333335,0.769,0.269,31,"“It’s very pleasant to see a girl working to earn her own living,” he thought.",2002.0,2198.0,225.42857142857142,1.0,1.0,1.86
32.0,2,0.913978494623656,20,3388.0,4302.0,233.53846153846155,3.0,3.0,31,EL,0.008296199142932892,0.6586730480194092,0.044259943068027496,0.003059948794543743,0.029568031430244446,0.25376877188682556,0.002374121220782399,0.7506000995635986,0.2195612341165542,0.0298386011272668,4.65625,2.2282758620689656,0.5606363636363636,0.875,0.071,0.47445454545454546,0.82,0.23,32,"“On the other hand, it’s very unpleasant to think that poverty should not spare such elegant and pretty girls asAlice Osipovna, and that she, too, should have to struggle for existence.",3388.0,4302.0,233.53846153846155,3.0,3.0,1.86
33.0,2,1.0,20,248.0,248.0,201.0,0.0,0.0,4,EL,0.0010399254970252514,0.003555272938683629,0.0012447821209207177,0.0022956449538469315,0.009733438491821289,0.974306583404541,0.007824297063052654,0.8327959775924683,0.1450311839580536,0.0221728514879941,2.6,2.6275,0.337,0.449,0.225,0.2775,0.333,0.222,33,It’s a sad thing!”,248.0,248.0,201.0,0.2905027932960894,0.2905027932960894,1.86
34.0,1,0.3455284552845528,20,5209.0,7541.0,194.71052631578948,2.0,3.0,35,EL,0.006300167180597782,0.2403818815946579,0.00437540840357542,0.4332325756549835,0.28734397888183594,0.010076153092086315,0.018289895728230476,0.0233335997909307,0.3855324685573578,0.5911338329315186,5.777777777777778,2.696060606060606,0.6924285714285715,0.89,0.542,0.4227142857142857,0.67,0.205,34,"Having never seen virtuous Frenchwomen before, he reflected also that this elegantly dressed young lady with her well-developed shoulders and exaggeratedly small waist in all probability followed another calling as well as giving French lessons.",5209.0,7541.0,194.71052631578948,2.0,3.0,1.86
35.0,0,0.0,20,1806.0,2042.0,239.21428571428572,1.0,1.0,13,EL,0.026660265401005745,0.043258361518383026,0.19531698524951935,0.012795834802091122,0.4875536859035492,0.03899791091680527,0.1954168826341629,0.0390308648347854,0.9055678248405457,0.0554012469947338,4.461538461538462,2.6999999999999997,0.5648333333333334,0.677,0.458,0.21933333333333335,0.279,0.173,35,"The next evening when the clock pointed to five minutes to seven, Mdlle.",1806.0,2042.0,239.21428571428572,1.0,1.0,1.86
36.0,0,0.0,20,676.0,676.0,243.0,0.0,0.0,6,EL,0.01230915728956461,0.2759627103805542,0.005988137796521187,0.08245614171028137,0.5762378573417664,0.035746995359659195,0.011299004778265953,0.0066491542384028,0.3863094747066498,0.6070414781570435,5.166666666666667,2.8739999999999997,0.7080000000000001,0.94,0.449,0.49633333333333335,0.528,0.455,36,"Enquête appeared, rosy from the frost.",676.0,676.0,243.0,0.3973509933774835,0.3973509933774835,1.86
37.0,0,0.0,20,2750.0,2992.0,220.5,2.0,1.0,18,EL,0.023232445120811462,0.03704266622662544,0.15137559175491333,0.030334806069731712,0.5095000267028809,0.019788552075624466,0.22872598469257355,0.0930116027593612,0.8349491357803345,0.0720392167568206,5.2105263157894735,2.8211764705882354,0.6273,0.757,0.5,0.3712,0.569,0.154,37,"She opened Margot, which she had brought with her, and without introduction began:  “French grammar has twenty-six letters.",2750.0,2992.0,220.5,2.0,1.0,1.86
38.0,0,0.0,20,1788.0,1978.0,237.334,0.0,1.0,9,EL,0.011555753648281097,0.00695777777582407,0.00661848671734333,0.015275169163942337,0.8575988411903381,0.008688021451234818,0.0933060273528099,0.0755990743637085,0.8690152168273926,0.055385798215866,3.6666666666666665,2.781428571428571,0.6028,0.67,0.49,0.37120000000000003,0.627,0.21,38,"The first letter is called A, the second B...”",1788.0,1978.0,237.334,0.6136363636363638,1.0,1.86
39.0,0,0.0,20,1088.0,1088.0,221.33333333333334,0.0,0.0,5,EL,0.10800012201070786,0.23574218153953552,0.005230975337326527,0.315896213054657,0.3176358640193939,0.014460659585893154,0.0030340731609612703,0.0493220649659633,0.7016336917877197,0.2490442246198654,6.6,3.43,0.45199999999999996,0.906,0.21,0.6429999999999999,0.696,0.598,39,"“Excuse me,” Vorotov interrupted, smiling.",1088.0,1088.0,221.33333333333334,0.3956834532374101,0.3956834532374101,1.86
40.0,0,0.0,20,2086.0,2086.0,249.85714285714286,1.0,0.0,15,EL,0.024209177121520042,0.0180825125426054,0.6241456270217896,0.003849670523777604,0.2142789661884308,0.1020883321762085,0.013345872983336449,0.2781235873699188,0.6921073198318481,0.0297689922153949,4.125,2.9162500000000002,0.50925,0.752,0.385,0.39437500000000003,0.647,0.16,40,"“I must warn you, mademoiselle, that you must change your method a little in my case.",2086.0,2086.0,249.85714285714286,1.0,1.216216216216216,1.86
41.0,0,0.0,20,1110.0,1520.0,235.4,1.0,2.0,9,EL,0.010819025337696075,0.05086177960038185,0.0036938204430043697,0.006927293259650469,0.8912853002548218,0.004240977577865124,0.032171785831451416,0.0639988034963607,0.729404628276825,0.2065965682268142,3.888888888888889,2.9633333333333334,0.7,0.765,0.635,0.315,0.361,0.269,41,"You see, I know Russian, Greek, and Latin well....",1110.0,1520.0,235.4,1.0,2.0,1.86
42.0,0,0.0,20,4062.0,4196.0,252.0,2.0,2.0,18,EL,0.006680070422589779,0.02849532850086689,0.003642851486802101,0.0036804478149861097,0.9417486190795898,0.004702426493167877,0.011050207540392876,0.1025160178542137,0.8133063912391663,0.0841776132583618,5.055555555555555,2.6453333333333333,0.6091428571428572,0.786,0.33,0.32242857142857145,0.408,0.265,42,"I’ve studied comparative philology, and I think we might omit Margot and pass straight to reading some author.”",4062.0,4196.0,252.0,2.0,2.0,1.86
43.0,0,0.0,20,2322.0,1926.0,259.5,2.0,1.0,11,EL,0.022653181105852127,0.03119264729321003,0.003200806910172105,0.021008891984820366,0.892554759979248,0.005743448156863451,0.02364634908735752,0.1019968315958976,0.7873969078063965,0.1106063425540924,4.538461538461538,2.7358333333333333,0.7494,0.914,0.604,0.5024,0.643,0.337,43,And he explained to the French girl how grown-up people learn languages.,2322.0,1926.0,259.5,2.0,1.0,1.86
44.0,0,0.0,20,5234.0,7060.0,235.28947368421052,3.0,4.0,44,EL,0.21754159033298492,0.297311395406723,0.019252276048064232,0.03895946964621544,0.3064640760421753,0.019096270203590393,0.10137491673231125,0.0350752659142017,0.6851011514663696,0.2798236906528473,4.363636363636363,2.5995,0.6279047619047619,0.906,0.265,0.36957142857142855,0.643,0.24,44,"“A friend of mine,” he said, “wanting to learn modern languages, laid before him the French, German, and Latin gospels, and read them side by side, carefully analysing each word, and would you believe it, he attained his object in less than a year.",5234.0,7060.0,235.28947368421052,3.0,4.0,1.86
45.0,0,0.0,20,498.0,498.0,245.0,0.0,0.0,5,EL,0.08924036473035812,0.025630202144384384,0.018271032720804214,0.008092141710221767,0.8408328294754028,0.01494129654020071,0.0029920688830316067,0.0367458872497081,0.6777826547622681,0.2854715287685394,2.8,2.374,0.5485,0.67,0.427,0.4605,0.548,0.373,45,Let us do the same.,498.0,498.0,245.0,0.3107344632768362,0.3107344632768362,1.86
46.0,0,0.0,20,454.0,454.0,228.66666666666666,0.0,0.0,7,EL,0.008707626722753048,0.01443526055663824,0.006290771067142487,0.009381686337292194,0.9545215964317322,0.003500398015603423,0.003162760753184557,0.0349906384944915,0.8522924780845642,0.1127168238162994,3.625,3.1271428571428572,0.781,0.828,0.74,0.38766666666666666,0.537,0.283,46,We’ll take some author and read him.”,454.0,454.0,228.66666666666666,0.5229885057471265,0.5229885057471265,1.86
47.0,4,0.4222222222222222,20,990.0,990.0,224.5,0.0,0.0,8,EL,0.03719327598810196,0.09645010530948639,0.07264644652605057,0.005832909606397152,0.12090279906988144,0.004236704204231501,0.6627377867698669,0.1607266664505005,0.7932425737380981,0.0460307039320468,4.5,2.871428571428571,0.497,0.719,0.275,0.5745,0.72,0.429,47,The French girl looked at him in perplexity.,990.0,990.0,224.5,0.6666666666666666,0.5714285714285714,1.86
48.0,4,0.3636363636363636,20,1140.0,1140.0,225.75,0.0,0.0,10,EL,0.2956933379173279,0.6371793746948242,0.02335485629737377,0.0012615832965821028,0.022396033629775047,0.008292559534311295,0.011822303757071495,0.8090540766716003,0.1817381829023361,0.0092077981680631,5.5,1.7866666666666664,0.42533333333333334,0.646,0.159,0.4203333333333333,0.594,0.302,48,Evidently the suggestion seemed to her very naïve and ridiculous.,1140.0,1140.0,225.75,0.8974358974358975,0.8974358974358975,1.86
49.0,4,0.4719101123595505,20,4300.0,4768.0,216.35,2.0,2.0,50,EL,0.3112996220588684,0.30547231435775757,0.16711753606796265,0.014148632064461708,0.1593734174966812,0.03925057128071785,0.003337907139211893,0.3679386079311371,0.5508401989936829,0.0812210738658905,4.078431372549019,2.4741176470588235,0.5785789473684211,0.914,0.122,0.47436842105263155,0.83,0.24,49,"If this strange proposal had been made to her by a child, she would certainly have been angry and have scolded it, but as he was a grown-up man and very stout and she could not scold him, she only shrugged her shoulders hardly perceptibly and said:  “As you please.”",4300.0,4768.0,216.35,2.0,2.0,1.86
50.0,1,0.2133333333333333,20,2059.0,2674.0,238.88888888888889,3.0,2.0,12,EL,0.014939436689019203,0.8033507466316223,0.010322258807718754,0.002135572722181678,0.15477894246578217,0.007132591214030981,0.0073404014110565186,0.0946074649691581,0.8189429044723511,0.0864495933055877,4.6923076923076925,3.128888888888889,0.5245,0.802,0.243,0.3775,0.615,0.21,50,Vorotov rummaged in his bookcase and picked out a dog’s-eared French book.,2059.0,2674.0,238.88888888888889,3.0,2.0,1.86
51.0,0,0.0,20,666.0,1245.0,211.0,2.0,1.0,3,EL,0.19375170767307281,0.03432273492217064,0.4599817991256714,0.00312212691642344,0.17728888988494873,0.03614799305796623,0.09538465738296509,0.0859308317303657,0.8496597409248352,0.0644094347953796,3.3333333333333335,2.4133333333333336,0.6839999999999999,0.698,0.67,0.478,0.548,0.408,51,“Will this do?”,666.0,1245.0,211.0,2.0,1.0,1.86
52.0,0,0.0,20,1460.0,4122.0,190.5,2.0,4.0,6,EL,0.011425741948187351,0.04562269151210785,0.0057511827908456326,0.002394600072875619,0.9193717241287231,0.007051547989249229,0.008382526226341724,0.1145972162485122,0.7895516157150269,0.0958511084318161,3.0,2.515,0.571,0.571,0.571,0.31,0.31,0.31,52,"“It’s all the same,” she said.",1460.0,4122.0,190.5,2.0,4.0,1.86
53.0,0,0.0,20,1326.0,1326.0,226.25,0.0,0.0,11,EL,0.06899992376565933,0.018075158819556236,0.04327213764190674,0.19094383716583252,0.664603590965271,0.005731610581278801,0.008373767137527466,0.0018269261345267,0.0812596380710601,0.9169134497642516,3.1818181818181817,2.2927272727272725,0.6646,0.938,0.427,0.41500000000000004,0.569,0.275,53,"“In that case let us begin, and good luck to it!",1326.0,1326.0,226.25,1.1846153846153846,1.0153846153846153,1.86
54.0,0,0.0,20,356.0,356.0,232.5,0.0,0.0,5,EL,0.03252636641263962,0.06645002216100693,0.4012511074542999,0.03398202732205391,0.4399150013923645,0.012820404954254627,0.013055090792477131,0.0839385613799095,0.8455157279968262,0.070545770227909,4.428571428571429,2.314,0.604,0.708,0.427,0.4326666666666667,0.569,0.356,54,Let’s begin with the title...‘Mémoires.’”,356.0,356.0,232.5,0.5281690140845071,0.4577464788732395,1.86
