,negative,neutral,positive,anger,disgust,fear,joy,neutral,sadness,surprise,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,category
29.0,0.2634333670139313,0.7008391618728638,0.0357274077832698,0.01727031171321869,0.044734854251146317,0.040786538273096085,0.004218531306833029,0.17994943261146545,0.6914541721343994,0.021586162969470024,5644.0,5450.0,299.83299999999997,1.0,2.0,0
30.0,0.0307369194924831,0.9163867831230164,0.0528761632740497,0.04109735041856766,0.032976552844047546,0.7639063000679016,0.0064850617200136185,0.12391635030508041,0.01037469319999218,0.021243704482913017,29295.0,23551.0,322.7335294117647,18.0,12.0,0
31.0,0.0728616043925285,0.8667364716529846,0.0604017972946167,0.0478687547147274,0.2201029360294342,0.5143219232559204,0.004237168934196234,0.17428988218307495,0.02466587722301483,0.014513513073325157,8444.0,27984.0,323.9609090909091,4.0,9.0,0
32.0,0.0269811116158962,0.8392337560653687,0.1337851136922836,0.02221936546266079,0.10687782615423203,0.7181154489517212,0.0035959503147751093,0.10969444364309311,0.010303881950676441,0.029193125665187836,11714.0,49806.0,318.1923076923077,10.0,8.0,0
33.0,0.2243541479110717,0.7312476634979248,0.0443981774151325,0.010941147804260254,0.014013980515301228,0.12665697932243347,0.005194938741624355,0.08993151783943176,0.008283598348498344,0.7449778914451599,9774.0,11174.0,301.875,5.0,8.0,0
34.0,0.8480405807495117,0.1442421972751617,0.0077173924073576,0.8519898653030396,0.06212505325675011,0.004349326714873314,0.0016638990491628647,0.05051953345537186,0.021754978224635124,0.007597367744892836,6874.0,5544.0,318.8155555555556,6.0,3.0,0
35.0,0.8565725684165955,0.1288889199495315,0.0145383868366479,0.11133872717618942,0.5663744211196899,0.029483018442988396,0.0027331348974257708,0.03892948850989342,0.05864482372999191,0.19249632954597473,1778.0,2148.0,348.5,1.0,2.0,0
36.0,0.7967612743377686,0.192874476313591,0.0103642074391245,0.6985368132591248,0.18911130726337433,0.003833046415820718,0.001664981129579246,0.04384515434503555,0.05843957141041756,0.004569121636450291,8944.0,10270.0,291.1764705882353,3.0,5.0,0
37.0,0.5313431024551392,0.4195989966392517,0.0490578897297382,0.00604358920827508,0.12764248251914978,0.003270384855568409,0.006172452587634325,0.7012783288955688,0.13476279377937317,0.020829886198043823,20808.0,28540.0,305.5289189189189,13.0,9.0,0
38.0,0.4646015167236328,0.4505959749221802,0.08480254560709,0.1291152536869049,0.7309384942054749,0.011042388156056404,0.002083508064970374,0.09013717621564865,0.019170638173818588,0.017512617632746696,34620.0,39030.0,293.41475,26.0,29.0,0
39.0,0.0031454064883291,0.0896655097603797,0.9071889519691468,0.017478112131357193,0.2510853409767151,0.011444655247032642,0.1929008960723877,0.21364228427410126,0.009023738093674183,0.3044250011444092,3262.0,3624.0,335.695,3.0,4.0,0
40.0,0.945687472820282,0.0496618635952472,0.0046506533399224,0.028191594406962395,0.9473656415939331,0.010199934244155884,0.0004148053121753037,0.004441949538886547,0.008739217184484005,0.0006468920619226992,4044.0,2096.0,329.24,4.0,2.0,1
41.0,0.2554003596305847,0.6790157556533813,0.0655839145183563,0.1807907670736313,0.1637636125087738,0.5493220686912537,0.0028624567203223705,0.06043526902794838,0.017810404300689697,0.025015423074364662,3632.0,1718.0,324.134,3.0,2.0,1
42.0,0.6364631056785583,0.3376035392284393,0.0259334128350019,0.03367285057902336,0.9160274863243103,0.021598780527710915,0.00045118643902242184,0.012567960657179356,0.010412023402750492,0.005269727203994989,14168.0,16278.0,318.57550000000003,6.0,6.0,1
43.0,0.0657425969839096,0.3910029232501983,0.5432543158531189,0.09265094250440598,0.06933663040399551,0.015868498012423515,0.0058758677914738655,0.013954457826912403,0.010738124139606953,0.7915754914283752,1224.0,2910.0,337.75,0.0,2.0,0
44.0,0.0720335096120834,0.7174272537231445,0.210539311170578,0.01966782845556736,0.023725435137748718,0.0015809856122359633,0.8028950095176697,0.10052955895662308,0.01141534186899662,0.04018579423427582,1496.0,5304.0,337.5,1.0,2.0,0
45.0,0.8277518153190613,0.1662897169589996,0.0059583252295851,0.037882134318351746,0.535651445388794,0.01998107321560383,0.0024592343252152205,0.02572537772357464,0.010641191154718399,0.3676595687866211,4291.0,6194.0,324.53818181818184,4.0,4.0,4
46.0,0.532774031162262,0.4151912629604339,0.0520346798002719,0.005633959546685219,0.03124961070716381,0.03617065027356148,0.0025468578096479177,0.017442835494875908,0.9017869234085083,0.0051690577529370785,6530.0,6296.0,317.9166666666667,2.0,0.0,4
47.0,0.809043824672699,0.1730339229106903,0.0179222244769334,0.0038319292943924665,0.9337453842163086,0.03537720441818237,0.0009166041854768991,0.014625170268118382,0.009032498113811016,0.002471179235726595,13420.0,14358.0,294.0233333333333,7.0,7.0,4
48.0,0.2617311179637909,0.6990998983383179,0.0391690321266651,0.017709854990243912,0.011663292534649372,0.015955092385411263,0.0080336919054389,0.8212559223175049,0.006770465523004532,0.118611641228199,3196.0,3526.0,240.3,1.0,1.0,4
49.0,0.5713837742805481,0.3450469672679901,0.0835693255066871,0.0029972167685627937,0.00827614963054657,0.007483151275664568,0.003022711491212249,0.017763450741767883,0.9583885073661804,0.0020687738433480263,39322.0,57272.0,305.0424444444444,31.0,31.0,4
50.0,0.7498743534088135,0.229774072766304,0.0203515589237213,0.03444621339440346,0.7509011626243591,0.006632540374994278,0.00455628102645278,0.18477030098438263,0.016699809581041336,0.001993709011003375,9002.0,11490.0,294.76142857142855,5.0,3.0,4
51.0,0.0184229649603366,0.3819518089294433,0.5996253490447998,0.11060132831335068,0.30518463253974915,0.0034241967368870974,0.12780359387397766,0.43374085426330566,0.015449085272848606,0.003796212375164032,23428.0,21852.0,291.6831818181818,20.0,22.0,4
52.0,0.1769886612892151,0.7949156165122986,0.0280957110226154,0.17681869864463806,0.12143604457378387,0.005319063551723957,0.0038582009728997946,0.3821251392364502,0.019042838364839554,0.2914000451564789,3198.0,10196.0,294.1,2.0,4.0,4
53.0,0.1147206425666809,0.7521610260009766,0.1331182867288589,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,1988.0,1988.0,350.5,0.0,0.0,0
54.0,0.1511234045028686,0.7660731673240662,0.0828034058213234,0.006834718864411116,0.02481311373412609,0.008976548910140991,0.019262680783867836,0.7647218704223633,0.08300696313381195,0.09238418191671371,524.0,524.0,326.0,0.0,0.0,0
55.0,0.6715367436408997,0.3125085830688476,0.0159546378999948,0.2429388016462326,0.06156989559531212,0.6782788634300232,0.00249094027094543,0.0038906321860849857,0.003667060751467943,0.007163867820054293,9826.0,9918.0,310.1388888888889,3.0,2.0,0
56.0,0.139592707157135,0.7652097344398499,0.0951976105570793,0.004947181791067123,0.9036094546318054,0.06365028768777847,0.0010323318419978023,0.011106681078672409,0.011868261732161045,0.0037858181167393923,7378.0,6864.0,317.4107142857143,5.0,4.0,0
57.0,0.5257636308670044,0.433767706155777,0.0404687263071537,0.05910653993487358,0.05604754760861397,0.027285603806376457,0.0036220645997673273,0.048085298389196396,0.06318876147270203,0.7426641583442688,11284.0,12268.0,286.1025,6.0,5.0,0
58.0,0.0713344365358352,0.8159327507019043,0.1127328425645828,0.01388360746204853,0.8007259964942932,0.01389626320451498,0.001657081418670714,0.08360003679990768,0.08185417205095291,0.0043828608468174934,1278.0,1278.0,330.0,0.0,0.0,0
59.0,0.0919704213738441,0.8628164529800415,0.0452130921185016,0.051382433623075485,0.1010330468416214,0.7653355598449707,0.004869140684604645,0.05491914227604866,0.005273421760648489,0.0171873290091753,4232.0,4420.0,290.0,1.0,1.0,0
60.0,0.0086264675483107,0.1145904138684272,0.8767832517623901,0.033352408558130264,0.5018562078475952,0.007831357419490814,0.00564343249425292,0.37307411432266235,0.03195822983980179,0.04628434032201767,1492.0,1318.0,301.25,2.0,3.0,0
61.0,0.0657425969839096,0.3910029232501983,0.5432543158531189,0.09265094250440598,0.06933663040399551,0.015868498012423515,0.0058758677914738655,0.013954457826912403,0.010738124139606953,0.7915754914283752,1160.0,1460.0,356.33500000000004,1.0,2.0,1
62.0,0.0195676945149898,0.4329487085342407,0.5474835634231567,0.01918523758649826,0.023113902658224106,0.001854715053923428,0.7274700999259949,0.17150095105171204,0.016179503872990608,0.04069562628865242,798.0,1368.0,365.0,0.0,1.0,1
63.0,0.5693591237068176,0.3870976269245147,0.0435432828962802,0.21217495203018188,0.10002332925796509,0.39364588260650635,0.0038790565449744463,0.2084520161151886,0.013303820043802261,0.06852096319198608,1536.0,1430.0,347.6,3.0,1.0,1
64.0,0.4860707521438598,0.4796305894851684,0.0342987030744552,0.3687841296195984,0.40666434168815613,0.021927885711193085,0.006903645116835833,0.16554857790470123,0.028413115069270134,0.0017581641441211104,6440.0,6582.0,317.0,4.0,3.0,0
65.0,0.2415966540575027,0.6970657110214233,0.061337687075138,0.10723178088665009,0.15621057152748108,0.07761254161596298,0.004828202538192272,0.49625805020332336,0.15393958985805511,0.00391928618773818,3842.0,3262.0,319.28999999999996,2.0,4.0,0
66.0,0.5511756539344788,0.4089602530002594,0.0398641191422939,0.0017454857006669044,0.007792708929628134,0.0017007210990414023,0.001504893647506833,0.00797857716679573,0.97757488489151,0.0017027489375323057,850.0,3082.0,312.1666666666667,2.0,2.0,0
67.0,0.7918897867202759,0.190248504281044,0.0178616754710674,0.05259621888399124,0.6552400588989258,0.011793190613389015,0.007703779265284538,0.020478585734963417,0.2510630786418915,0.0011251192772760987,2540.0,2920.0,342.8,2.0,2.0,0
68.0,0.6076748371124268,0.3562967479228973,0.0360284335911273,0.006742941215634346,0.5187327861785889,0.02757827192544937,0.08573839068412781,0.15672382712364197,0.19981014728546143,0.004673702176660299,11648.0,16245.0,340.7386363636364,8.0,8.0,1
69.0,0.1560687720775604,0.7783725261688232,0.0655587092041969,0.0036609868984669447,0.9336817860603333,0.017608026042580605,0.0018333571497350931,0.03168647736310959,0.00481280917301774,0.006716577336192131,5458.0,3944.0,332.5,1.0,1.0,1
70.0,0.6941986083984375,0.2815839350223541,0.0242174994200468,0.011524203233420849,0.011470372788608074,0.9394180774688721,0.0028291831258684397,0.014963667839765549,0.01828089728951454,0.0015136429574340582,16294.0,27328.0,306.19599999999997,3.0,5.0,4
71.0,0.1899622827768325,0.6343374252319336,0.1757003366947174,0.5515543222427368,0.30873745679855347,0.005563081242144108,0.006456093862652779,0.014329380355775356,0.019735196605324745,0.09362451732158661,470.0,470.0,307.0,0.0,0.0,0
72.0,0.593804121017456,0.3433701992034912,0.0628256648778915,0.10119040310382843,0.27864012122154236,0.18082143366336823,0.00823886413127184,0.04672215133905411,0.022272221744060516,0.36211493611335754,14310.0,13910.0,289.14285714285717,5.0,4.0,1
73.0,0.8196720480918884,0.1664148420095443,0.0139130828902125,0.0023723184131085873,0.003867693478241563,0.42683619260787964,0.0020791019778698683,0.013882143422961235,0.009517011232674122,0.5414455533027649,8232.0,8810.0,288.0131578947368,2.0,3.0,1
74.0,0.0490804687142372,0.1976902484893798,0.7532292604446411,0.00807072315365076,0.02851702831685543,0.003006528364494443,0.28305527567863464,0.2306627780199051,0.40326911211013794,0.04341861233115196,13296.0,12034.0,286.6158823529412,5.0,4.0,4
75.0,0.0824889093637466,0.8740900158882141,0.0434209927916526,0.04047536849975586,0.03428247570991516,0.3742965757846832,0.003194560529664159,0.49736708402633667,0.03657681122422218,0.01380708534270525,3938.0,5486.0,321.8125,0.0,1.0,0
76.0,0.0192089024931192,0.4288829267024994,0.5519081950187683,0.012393936514854431,0.0029780981130898,0.0022192238830029964,0.7237355709075928,0.20017865300178528,0.00527756754308939,0.05321689695119858,556.0,556.0,326.0,0.0,0.0,0
77.0,0.001799615449272,0.0457104332745075,0.9524899125099182,0.03784409165382385,0.012756234966218472,0.015103506855666637,0.222072035074234,0.13946400582790375,0.22656643390655518,0.3461936414241791,1240.0,1058.0,309.5,1.0,0.0,0
78.0,0.1254685223102569,0.8268145322799683,0.04771688580513,0.015798186883330345,0.08316665887832642,0.7950621843338013,0.011683792807161808,0.058768581598997116,0.024885063990950584,0.01063572894781828,17944.0,18492.0,291.58521739130435,15.0,10.0,0
79.0,0.0701974257826805,0.3471277058124542,0.5826747417449951,0.028585322201251984,0.0684245303273201,0.007169567048549652,0.011900799348950386,0.420003741979599,0.14483381807804108,0.31908220052719116,17450.0,18964.0,315.08200000000005,9.0,12.0,4
80.0,0.8983872532844543,0.0911338850855827,0.0104790208861231,0.029772600159049034,0.27116823196411133,0.2110554426908493,0.027698561549186707,0.3092629313468933,0.13257533311843872,0.018466923385858536,20842.0,38130.0,331.8579310344827,14.0,15.0,4
81.0,0.037706047296524,0.8794376850128174,0.0828562378883361,0.009694981388747692,0.1389663964509964,0.019183354452252388,0.020150434225797653,0.6485809087753296,0.03037647344172001,0.133047416806221,4412.0,4412.0,320.5,0.0,0.0,4
82.0,0.909579575061798,0.0838714092969894,0.0065490035340189,0.008428103290498257,0.16210593283176422,0.02422233670949936,0.003480746643617749,0.056475769728422165,0.7356590032577515,0.00962807983160019,9854.0,9920.0,330.2663636363636,8.0,6.0,4
83.0,0.4884454309940338,0.4797097444534302,0.0318447202444076,0.6493045091629028,0.2174592763185501,0.004979038145393133,0.00579096982255578,0.05204257741570473,0.06763274222612381,0.0027907388284802437,15204.0,17648.0,318.3640740740741,15.0,14.0,4
84.0,0.2828048765659332,0.6602752208709717,0.0569199249148368,0.0020516598597168922,0.0016323239542543888,0.9901306629180908,0.0006532245897687972,0.0010545288678258657,0.0022038486786186695,0.0022737651597708464,3076.0,13276.0,299.4166666666667,1.0,2.0,4
85.0,0.9340862035751344,0.0613625682890415,0.0045510558411479,0.017771702259778976,0.9519452452659607,0.0035187979228794575,0.0009811029303818941,0.016624480485916138,0.008534755557775497,0.0006239520735107362,8782.0,10870.0,301.32142857142856,3.0,3.0,4
86.0,0.5066516399383545,0.4777401685714721,0.0156082892790436,0.0015579790342599154,0.00204101181589067,0.985782265663147,0.0011709474492818117,0.0058391038328409195,0.0024366870056837797,0.0011721339542418718,22068.0,23276.0,301.264,19.0,19.0,4
87.0,0.083048291504383,0.8496270179748535,0.0673247501254081,0.06589341908693314,0.7612056732177734,0.0038929295260459185,0.0017180005088448524,0.15778350830078125,0.005636901129037142,0.0038694608956575394,7312.0,17502.0,306.875,2.0,3.0,4
88.0,0.7033993005752563,0.2611598372459411,0.0354408733546733,0.017635073512792587,0.13766659796237946,0.03371908515691757,0.0052684880793094635,0.036514583975076675,0.7676238417625427,0.0015723551623523235,7102.0,9692.0,289.8333333333333,4.0,4.0,4
89.0,0.8883723020553589,0.1020954549312591,0.0095321703702211,0.024042991921305656,0.5874081254005432,0.3325015604496002,0.0026890705339610577,0.006650676019489765,0.031451266258955,0.015256335958838463,5992.0,6998.0,281.7083333333333,5.0,5.0,2
90.0,0.1147207021713256,0.7521610260009766,0.1331183463335037,0.7196728587150574,0.026769381016492844,0.21242748200893402,0.0035851914435625076,0.02147826924920082,0.010093184188008308,0.005973624996840954,908.0,652.0,305.25,1.0,0.0,0
91.0,0.1156355515122413,0.763799786567688,0.1205647364258766,0.03857145085930824,0.0438842847943306,0.2331177145242691,0.005471070762723684,0.4492513835430145,0.06165087968111038,0.16805323958396912,1592.0,2286.0,309.1666666666667,0.0,2.0,0
92.0,0.1028327643871307,0.6789102554321289,0.2182570099830627,0.03333881497383118,0.1428881287574768,0.2781892716884613,0.19963765144348145,0.03984551131725311,0.3012637495994568,0.004836849868297577,25976.0,28550.0,280.8932352941177,15.0,14.0,1
93.0,0.0574445873498916,0.8860341310501099,0.0565212853252887,0.020446373149752617,0.023400649428367615,0.014908223412930965,0.00219548842869699,0.7995202541351318,0.0067052459344267845,0.13282378017902374,4709.0,135437.0,301.05555555555554,1.0,2.0,1
94.0,0.9144225120544434,0.0795774534344673,0.0060000419616699,0.05238959193229675,0.8351011872291565,0.010008500888943672,0.001431634183973074,0.07265647500753403,0.024541102349758148,0.0038715016562491655,16640.0,23960.0,283.245,4.0,4.0,1
95.0,0.5092261433601379,0.4222258925437927,0.0685480013489723,0.01605702005326748,0.1309843510389328,0.02980523183941841,0.037914179265499115,0.4349249601364136,0.34320908784866333,0.007105088327080011,35204.0,27080.0,315.08514285714284,24.0,22.0,1
96.0,0.3471603989601135,0.5983498096466064,0.0544897019863128,0.18516069650650024,0.7633835673332214,0.01750960946083069,0.0006749422755092382,0.021600987762212753,0.00843244418501854,0.0032377433963119984,26479.0,49214.0,315.89875,24.0,24.0,0
97.0,0.5061861276626587,0.4675864279270172,0.0262275356799364,0.2692226469516754,0.15930545330047607,0.012739971280097961,0.004624773282557726,0.48975619673728943,0.04745430126786232,0.0168966855853796,5240.0,4264.0,312.9116666666667,7.0,7.0,0
98.0,0.0614757053554058,0.8689242005348206,0.0696000382304191,0.019140733405947685,0.029645824804902077,0.05340093746781349,0.01784202642738819,0.7818516492843628,0.021551692858338356,0.07656720280647278,6282.0,6386.0,311.3333333333333,1.0,2.0,0
99.0,0.1457232683897018,0.7804040312767029,0.073872685432434,0.0063154324889183044,0.9791477918624878,0.003738684579730034,0.00040311613702215254,0.006528538651764393,0.00313729140907526,0.0007290553767234087,9928.0,19061.0,321.125,2.0,5.0,1
100.0,0.2397421896457672,0.5603605508804321,0.1998971402645111,0.002706743311136961,0.9742395877838135,0.005274741444736719,0.0008347815019078553,0.01307370513677597,0.0019526813412085176,0.0019178277580067515,6362.0,6608.0,327.7,3.0,3.0,1
101.0,0.1163708344101905,0.7858839631080627,0.0977451875805854,0.01602778024971485,0.7368382215499878,0.184767946600914,0.0018646273529157043,0.024728044867515564,0.006168161518871784,0.029605142772197723,5396.0,5396.0,257.77125,0.0,0.0,1
102.0,0.0419186018407344,0.8125079870223999,0.1455734223127365,0.013059496879577637,0.3706533908843994,0.2707318067550659,0.022278785705566406,0.05942440778017044,0.009578004479408264,0.2542741894721985,8330.0,8700.0,310.93615384615384,4.0,4.0,1
103.0,0.3687141537666321,0.5696607828140259,0.061625026166439,0.007446899078786373,0.9726482629776001,0.004292378667742014,0.0008193925605155528,0.010265872813761234,0.0032108596060425043,0.0013162358663976192,13012.0,20710.0,277.80695652173915,11.0,10.0,0
104.0,0.0432250760495662,0.7840200662612915,0.1727549284696579,0.6020276546478271,0.07284242659807205,0.07984901964664459,0.07096178829669952,0.07197362929582596,0.015202992595732212,0.08714251965284348,1440.0,806.0,351.5,1.0,0.0,0
105.0,0.6463993787765503,0.3384025692939758,0.0151980482041835,0.12399818748235703,0.08239838480949402,0.3196788728237152,0.00270552234724164,0.4137580692768097,0.04013199731707573,0.017328979447484016,2628.0,3934.0,341.4,1.0,2.0,0
106.0,0.1679610460996627,0.6274835467338562,0.2045553922653198,0.10945690423250198,0.04333825409412384,0.018047228455543518,0.007446053437888622,0.0191071517765522,0.010018431581556797,0.7925859689712524,0.0,0.0,,0.0,0.0,0
107.0,0.0021407678723335,0.070028007030487,0.9278311729431152,0.02779371850192547,0.017338993027806282,0.003931370098143816,0.7447665929794312,0.16477908194065094,0.005923588760197163,0.03546660766005516,900.0,900.0,304.3333333333333,0.0,0.0,0
108.0,0.2466145157814026,0.6074489951133728,0.1459365785121917,0.2761175036430359,0.07241606712341309,0.04233253747224808,0.1531035453081131,0.11680666357278824,0.015333251096308231,0.32389047741889954,1640.0,1486.0,279.5,1.0,0.0,0
109.0,0.2018062025308609,0.6970857381820679,0.1011081114411354,0.643446147441864,0.12575499713420868,0.1501847207546234,0.006873033940792084,0.029461635276675224,0.01965281367301941,0.024626698344945908,2098.0,2476.0,289.7925,1.0,2.0,0
110.0,0.7620565295219421,0.2249042093753814,0.0130392368882894,0.004434719681739807,0.02519422397017479,0.006365484092384577,0.0024421135894954205,0.00782034732401371,0.0012132852571085095,0.952529788017273,8480.0,10482.0,306.66125,7.0,8.0,0
111.0,0.569293200969696,0.4122355282306671,0.0184711627662181,0.4239908754825592,0.3122197091579437,0.04505176842212677,0.004073272924870253,0.04835917055606842,0.012214278802275658,0.15409092605113983,5376.0,4036.0,299.3616666666667,4.0,2.0,0
