,negative,neutral,positive,anger,disgust,fear,joy,neutral,sadness,surprise,IA_DWELL_TIME,IA_REGRESSION_PATH_DURATION,IA_AVERAGE_FIX_PUPIL_SIZE,IA_REGRESSION_IN_COUNT,IA_REGRESSION_OUT_FULL_COUNT,category
10,0.0273820403963327,0.9048420190811156,0.0677758827805519,0.044977087527513504,0.4052717089653015,0.018401408568024635,0.11700259894132614,0.34603753685951233,0.041412826627492905,0.026896817609667778,12220.0,49322.0,169.6,8.0,12.0,0.0
11,0.0024085706099867,0.0479586571455001,0.9496328830718994,0.007050572894513607,0.0022600279189646244,0.024726441130042076,0.8142812252044678,0.0802353098988533,0.003433010308071971,0.06801334768533707,11280.0,20818.0,166.2832142857143,11.0,11.0,0.0
12,0.0619997940957546,0.7260627746582031,0.2119374126195907,0.05152164772152901,0.26672986149787903,0.20768488943576813,0.0038280938751995564,0.3983265161514282,0.06324997544288635,0.00865904986858368,5708.0,11080.0,157.02388888888888,7.0,5.0,1.0
13,0.1414102613925933,0.8210867047309875,0.0375030189752578,0.011276264674961567,0.005531282629817724,0.010907692834734917,0.004627909045666456,0.2312186062335968,0.004259174689650536,0.7321791052818298,1168.0,724.0,173.33333333333334,1.0,2.0,1.0
14,0.0107611371204257,0.15492844581604,0.8343104124069214,0.04802868887782097,0.13250653445720673,0.06341639161109924,0.014109298586845398,0.6804285049438477,0.04668869823217392,0.014821825549006462,3662.0,38602.0,167.433,5.0,7.0,0.0
15,0.1418939381837844,0.7922182679176331,0.0658877566456794,0.022830480709671974,0.03402383252978325,0.011413723230361938,0.03948497772216797,0.7436038851737976,0.03459024056792259,0.11405283957719803,1522.0,1380.0,176.8125,4.0,2.0,0.0
16,0.0020576973911374,0.0375015102326869,0.9604409337043762,0.006579917389899492,0.0029147600289434195,0.02754588983952999,0.8321048617362976,0.07633094489574432,0.0030491137877106667,0.05147448182106018,3840.0,28028.0,193.20625,2.0,4.0,3.0
17,0.1191916093230247,0.8031324148178101,0.0776759833097457,0.010180074721574783,0.9151903390884399,0.02241498976945877,0.005455175880342722,0.03147398307919502,0.012622484937310219,0.0026629772037267685,4964.0,10874.0,176.4077777777778,4.0,6.0,2.0
18,0.0102064553648233,0.6128535270690918,0.3769400119781494,0.0023813473526388407,0.016874291002750397,0.9507257342338562,0.00509228091686964,0.01703690178692341,0.002057661535218358,0.005831656977534294,5276.0,5470.0,161.58333333333334,2.0,2.0,2.0
19,0.0022631781175732,0.0413098894059658,0.9564269781112672,0.004630046896636486,0.05318257585167885,0.0043175057508051395,0.11602651327848434,0.7721548676490784,0.009435243904590607,0.04025329276919365,5300.0,11510.0,163.71428571428572,4.0,5.0,0.0
20,0.0475532710552215,0.7040281891822815,0.2484185248613357,0.016619309782981873,0.31977060437202454,0.17092879116535187,0.02057378739118576,0.08959725499153137,0.37374600768089294,0.008764340542256832,1304.0,1476.0,145.125,1.0,1.0,0.0
21,0.7063676714897156,0.2830902338027954,0.0105420481413602,0.8213744759559631,0.1500672996044159,0.0035988695453852415,0.0007593664922751486,0.016158761456608772,0.006072374526411295,0.001968758413568139,1226.0,1226.0,157.75,0.0,0.0,0.0
22,0.1750298738479614,0.6067764759063721,0.2181936651468277,0.28145653009414673,0.11107143014669418,0.025336341932415962,0.008124704472720623,0.38353076577186584,0.019668249413371086,0.17081193625926971,806.0,806.0,167.0,1.0,0.0,0.0
23,0.0220340006053447,0.8945468068122864,0.0834191292524337,0.005702681839466095,0.018927743658423424,0.0102452477440238,0.004094674251973629,0.9461354613304138,0.007218619808554649,0.007675564847886562,4320.0,5042.0,164.28947368421052,3.0,3.0,2.0
24,0.0997387692332267,0.8253877758979797,0.0748734399676323,0.35476917028427124,0.1944955438375473,0.029576025903224945,0.0046155862510204315,0.3958503007888794,0.0181707926094532,0.0025225419085472822,8868.0,14641.0,199.49384615384616,8.0,9.0,4.0
25,0.0570541620254516,0.8196669816970825,0.1232787072658538,0.05987047776579857,0.05769502371549606,0.029106512665748596,0.008529182523488998,0.8240426778793335,0.01754642091691494,0.0032098095398396254,1594.0,1816.0,204.625,2.0,2.0,0.0
26,0.0133766159415245,0.6138325333595276,0.3727909028530121,0.021566784009337425,0.061218809336423874,0.0019931818824261427,0.36951932311058044,0.5305848717689514,0.008292187005281448,0.006824874319136143,2394.0,3876.0,190.5,3.0,3.0,0.0
27,0.1704133450984954,0.7571645975112915,0.0724221393465995,0.03820931538939476,0.03359409049153328,0.01449909433722496,0.004988581873476505,0.03132770583033562,0.8341341614723206,0.0432470329105854,8076.0,9604.0,177.12304347826085,10.0,9.0,2.0
28,0.012305618263781,0.5786654949188232,0.4090288877487182,0.039757147431373596,0.39633849263191223,0.08305814862251282,0.19782543182373047,0.14561554789543152,0.08462151139974594,0.052783720195293427,10426.0,12784.0,165.65625,9.0,9.0,0.0
29,0.0836903154850006,0.818757176399231,0.0975525826215744,0.005760356783866882,0.9699336290359497,0.006463887169957161,0.0006265417323447764,0.013385862112045288,0.002964261220768094,0.0008653732948005199,4486.0,5912.0,159.83571428571426,6.0,5.0,0.0
30,0.1296668797731399,0.7936363816261292,0.076696753501892,0.009500473737716675,0.5153596997261047,0.01655634306371212,0.014167330227792263,0.36937984824180603,0.069725401699543,0.005310945678502321,3548.0,5874.0,157.875,3.0,4.0,0.0
31,0.0037229324225336,0.0632518455386161,0.9330251812934875,0.002197114285081625,0.021243518218398094,0.0006455213879235089,0.95391845703125,0.0172489732503891,0.003190877614542842,0.0015555405989289284,1950.0,1950.0,188.36363636363637,0.0,0.0,2.0
32,0.7506000995635986,0.2195612341165542,0.0298386011272668,0.008296199142932892,0.6586730480194092,0.044259943068027496,0.003059948794543743,0.029568031430244446,0.25376877188682556,0.002374121220782399,5822.0,7320.0,157.39869565217393,4.0,5.0,0.0
33,0.8327959775924683,0.1450311839580536,0.0221728514879941,0.0010399254970252514,0.003555272938683629,0.0012447821209207177,0.0022956449538469315,0.009733438491821289,0.974306583404541,0.007824297063052654,3236.0,3454.0,164.42307692307693,2.0,1.0,1.0
34,0.0233335997909307,0.3855324685573578,0.5911338329315186,0.006300167180597782,0.2403818815946579,0.00437540840357542,0.4332325756549835,0.28734397888183594,0.010076153092086315,0.018289895728230476,2254.0,6232.0,155.66666666666666,1.0,2.0,1.0
35,0.0390308648347854,0.9055678248405457,0.0554012469947338,0.026660265401005745,0.043258361518383026,0.19531698524951935,0.012795834802091122,0.4875536859035492,0.03899791091680527,0.1954168826341629,126.0,126.0,174.0,0.0,0.0,0.0
36,0.0066491542384028,0.3863094747066498,0.6070414781570435,0.01230915728956461,0.2759627103805542,0.005988137796521187,0.08245614171028137,0.5762378573417664,0.035746995359659195,0.011299004778265953,4948.0,5217.0,181.30411764705883,3.0,3.0,0.0
37,0.0930116027593612,0.8349491357803345,0.0720392167568206,0.023232445120811462,0.03704266622662544,0.15137559175491333,0.030334806069731712,0.5095000267028809,0.019788552075624466,0.22872598469257355,18918.0,43090.0,180.64203703703703,21.0,18.0,0.0
38,0.0755990743637085,0.8690152168273926,0.055385798215866,0.011555753648281097,0.00695777777582407,0.00661848671734333,0.015275169163942337,0.8575988411903381,0.008688021451234818,0.0933060273528099,11472.0,36348.0,165.828125,18.0,20.0,2.0
39,0.0493220649659633,0.7016336917877197,0.2490442246198654,0.10800012201070786,0.23574218153953552,0.005230975337326527,0.315896213054657,0.3176358640193939,0.014460659585893154,0.0030340731609612703,1152.0,946.0,168.3,2.0,0.0,0.0
40,0.2781235873699188,0.6921073198318481,0.0297689922153949,0.024209177121520042,0.0180825125426054,0.6241456270217896,0.003849670523777604,0.2142789661884308,0.1020883321762085,0.013345872983336449,1308.0,2204.0,152.0,0.0,2.0,0.0
41,0.0639988034963607,0.729404628276825,0.2065965682268142,0.010819025337696075,0.05086177960038185,0.0036938204430043697,0.006927293259650469,0.8912853002548218,0.004240977577865124,0.032171785831451416,280.0,280.0,143.0,0.0,0.0,0.0
42,0.1025160178542137,0.8133063912391663,0.0841776132583618,0.006680070422589779,0.02849532850086689,0.003642851486802101,0.0036804478149861097,0.9417486190795898,0.004702426493167877,0.011050207540392876,5806.0,5968.0,159.9335,2.0,2.0,0.0
43,0.1019968315958976,0.7873969078063965,0.1106063425540924,0.022653181105852127,0.03119264729321003,0.003200806910172105,0.021008891984820366,0.892554759979248,0.005743448156863451,0.02364634908735752,558.0,558.0,166.33333333333334,0.0,0.0,0.0
44,0.0350752659142017,0.6851011514663696,0.2798236906528473,0.21754159033298492,0.297311395406723,0.019252276048064232,0.03895946964621544,0.3064640760421753,0.019096270203590393,0.10137491673231125,354.0,354.0,165.0,0.0,0.0,0.0
45,0.0367458872497081,0.6777826547622681,0.2854715287685394,0.08924036473035812,0.025630202144384384,0.018271032720804214,0.008092141710221767,0.8408328294754028,0.01494129654020071,0.0029920688830316067,2486.0,2860.0,141.3,2.0,2.0,0.0
46,0.0349906384944915,0.8522924780845642,0.1127168238162994,0.008707626722753048,0.01443526055663824,0.006290771067142487,0.009381686337292194,0.9545215964317322,0.003500398015603423,0.003162760753184557,2822.0,3144.0,151.16666666666666,2.0,2.0,0.0
47,0.1607266664505005,0.7932425737380981,0.0460307039320468,0.03719327598810196,0.09645010530948639,0.07264644652605057,0.005832909606397152,0.12090279906988144,0.004236704204231501,0.6627377867698669,4340.0,5296.0,164.07142857142858,2.0,3.0,0.0
48,0.8090540766716003,0.1817381829023361,0.0092077981680631,0.2956933379173279,0.6371793746948242,0.02335485629737377,0.0012615832965821028,0.022396033629775047,0.008292559534311295,0.011822303757071495,1504.0,1636.0,167.14285714285714,1.0,1.0,0.0
49,0.3679386079311371,0.5508401989936829,0.0812210738658905,0.3112996220588684,0.30547231435775757,0.16711753606796265,0.014148632064461708,0.1593734174966812,0.03925057128071785,0.003337907139211893,11509.0,12038.0,197.45972972972973,10.0,8.0,0.0
50,0.0946074649691581,0.8189429044723511,0.0864495933055877,0.014939436689019203,0.8033507466316223,0.010322258807718754,0.002135572722181678,0.15477894246578217,0.007132591214030981,0.0073404014110565186,7396.0,7196.0,176.8,4.0,4.0,0.0
51,0.0859308317303657,0.8496597409248352,0.0644094347953796,0.19375170767307281,0.03432273492217064,0.4599817991256714,0.00312212691642344,0.17728888988494873,0.03614799305796623,0.09538465738296509,4507.0,22113.0,162.2058823529412,5.0,5.0,0.0
52,0.1145972162485122,0.7895516157150269,0.0958511084318161,0.011425741948187351,0.04562269151210785,0.0057511827908456326,0.002394600072875619,0.9193717241287231,0.007051547989249229,0.008382526226341724,1588.0,1596.0,190.55666666666664,3.0,3.0,0.0
53,0.0018269261345267,0.0812596380710601,0.9169134497642516,0.06899992376565933,0.018075158819556236,0.04327213764190674,0.19094383716583252,0.664603590965271,0.005731610581278801,0.008373767137527466,0.0,0.0,,0.0,0.0,0.0
54,0.0839385613799095,0.8455157279968262,0.070545770227909,0.03252636641263962,0.06645002216100693,0.4012511074542999,0.03398202732205391,0.4399150013923645,0.012820404954254627,0.013055090792477131,936.0,936.0,186.0,0.0,0.0,0.0
55,0.0910439118742942,0.8273242115974426,0.0816317871212959,0.006945233792066574,0.155713751912117,0.01104574091732502,0.006119726225733757,0.7812051773071289,0.027190018445253372,0.011780343018472195,2360.0,2360.0,181.75,0.0,0.0,3.0
56,0.0896590948104858,0.8102768659591675,0.1000641956925392,0.006164188962429762,0.06415195018053055,0.00651387358084321,0.008305716328322887,0.8792434930801392,0.01201311219483614,0.023607682436704636,2522.0,2100.0,179.125,1.0,1.0,0.0
57,0.0442403592169284,0.5065783262252808,0.4491813778877258,0.012766851112246513,0.08786730468273163,0.0013169411104172468,0.5972934365272522,0.2774520814418793,0.016678793355822563,0.006624531466513872,3502.0,4326.0,156.20833333333334,1.0,2.0,0.0
58,0.7255240082740784,0.2610783874988556,0.0133975408971309,0.025793885812163353,0.4527701735496521,0.2515629529953003,0.0022914179135113955,0.15790970623493195,0.10091130435466766,0.008760616183280945,680.0,914.0,166.25,1.0,1.0,0.0
59,0.2095914930105209,0.7161055207252502,0.0743029564619064,0.030575400218367577,0.29424092173576355,0.11166875064373016,0.010123949497938156,0.4771188795566559,0.02655375376343727,0.04971825331449509,3960.0,4894.0,172.5,4.0,3.0,4.0
60,0.2506086230278015,0.5805764198303223,0.1688150316476822,0.00902126356959343,0.08590489625930786,0.1033393070101738,0.005875356029719114,0.03217379376292229,0.0035752630792558193,0.7601101398468018,1260.0,940.0,170.16666666666666,1.0,1.0,4.0
61,0.1606017500162124,0.7649311423301697,0.074467197060585,0.07358741760253906,0.19440189003944397,0.0076812682673335075,0.0014178529381752014,0.23896658420562744,0.028467990458011627,0.4554769992828369,890.0,3490.0,160.66666666666666,1.0,2.0,0.0
62,0.1333355605602264,0.7422919273376465,0.1243724226951599,0.012416338548064232,0.9156225919723511,0.044316619634628296,0.0008925830479711294,0.015979738906025887,0.00871423538774252,0.0020577795803546906,446.0,774.0,155.5,0.0,1.0,0.0
63,0.4294848442077636,0.5412287712097168,0.0292863082140684,0.04149147868156433,0.8682494163513184,0.0059926374815404415,0.0023450972512364388,0.06763522326946259,0.013098576106131077,0.0011875603813678026,1544.0,1544.0,157.4,1.0,0.0,0.0
64,0.5601699352264404,0.3740741908550262,0.0657557621598243,0.0475359745323658,0.7915952205657959,0.005573249887675047,0.032737310975790024,0.10214673727750778,0.01830454170703888,0.0021070134826004505,2214.0,2960.0,179.0,2.0,2.0,0.0
65,0.4669132232666015,0.498638242483139,0.0344484634697437,0.006653716787695885,0.027011683210730553,0.5930763483047485,0.0031866172794252634,0.02157183736562729,0.33520087599754333,0.013298914767801762,746.0,538.0,159.375,3.0,2.0,1.0
66,0.204121932387352,0.7249752283096313,0.0709027722477912,0.43355607986450195,0.41590842604637146,0.013279277831315994,0.004591723438352346,0.09088610857725143,0.036921426653862,0.0048569547943770885,1192.0,1700.0,154.66666666666666,0.0,2.0,1.0
67,0.1846807599067688,0.7640674710273743,0.0512517057359218,0.008100335486233234,0.018634667620062828,0.906894862651825,0.002347804605960846,0.05468827486038208,0.003936538007110357,0.0053975339978933334,1448.0,1686.0,158.9,2.0,1.0,5.0
68,0.5036088228225708,0.4449619650840759,0.0514292642474174,0.7953118085861206,0.12045329809188843,0.0023849501740187407,0.0023154127411544323,0.046242453157901764,0.027411488816142082,0.005880480632185936,5742.0,5826.0,157.42526315789473,3.0,3.0,0.0
69,0.5922088027000427,0.3789072632789612,0.028883995488286,0.04215022921562195,0.007092762738466263,0.9082043766975403,0.0018996153958141804,0.018109481781721115,0.012743384577333927,0.009800036437809467,2738.0,3248.0,146.91666666666666,4.0,3.0,0.0
70,0.2268531620502472,0.7349413633346558,0.0382055453956127,0.18245989084243774,0.5913215279579163,0.022132882848381996,0.003280328121036291,0.17970159649848938,0.014169326983392239,0.006934447679668665,6780.0,13710.0,179.84615384615384,5.0,6.0,0.0
71,0.6615815162658691,0.3197942972183227,0.018624247983098,0.0033444142900407314,0.3297448754310608,0.03793977200984955,0.004909915383905172,0.10923700034618378,0.49117374420166016,0.023650268092751503,306.0,306.0,169.5,0.0,0.0,0.0
72,0.1966732442378997,0.7340825200080872,0.0692441314458847,0.013739082962274551,0.06118791177868843,0.10707194358110428,0.03329535201191902,0.7358202338218689,0.02435232326388359,0.024533210322260857,14160.0,22595.0,189.21914285714286,15.0,15.0,2.0
73,0.5639311075210571,0.4223717153072357,0.0136972162872552,0.053040362894535065,0.40171027183532715,0.01815207302570343,0.005643208511173725,0.13937337696552277,0.3746340572834015,0.007446613162755966,5300.0,5982.0,173.948125,5.0,3.0,2.0
74,0.1658013314008712,0.7420793175697327,0.0921192914247512,0.41499775648117065,0.334313303232193,0.0073424517177045345,0.005883102770894766,0.2166837602853775,0.018219823017716408,0.0025598560459911823,4588.0,5578.0,161.94444444444446,3.0,4.0,2.0
75,0.2745055556297302,0.6022467613220215,0.1232475936412811,0.008148943074047565,0.969167947769165,0.002017546445131302,0.0011578162666410208,0.014612333849072456,0.003881696844473481,0.001013710512779653,2620.0,2648.0,168.4811111111111,3.0,3.0,2.0
76,0.8011777997016907,0.1842988282442093,0.0145234614610672,0.9724804759025574,0.013502422720193863,0.003900079056620598,0.0006036402191966772,0.002581006148830056,0.006279937457293272,0.0006523531628772616,90.0,90.0,144.0,0.0,0.0,0.0
77,0.4966939687728882,0.4346315562725067,0.0686745420098304,0.09176182746887207,0.30163687467575073,0.017135171219706535,0.00554006127640605,0.3420029580593109,0.06309299170970917,0.1788301318883896,1416.0,1416.0,144.125,0.0,0.0,0.0
78,0.0578716397285461,0.7500657439231873,0.1920625865459442,0.025729462504386902,0.054198697209358215,0.05635232850909233,0.0988444909453392,0.6538925170898438,0.033850278705358505,0.0771322026848793,7616.0,23470.0,157.92333333333332,9.0,8.0,0.0
79,0.0541310235857963,0.7008688449859619,0.2450001835823059,0.020081767812371254,0.7365942597389221,0.06995172053575516,0.008320174179971218,0.1417539119720459,0.0077375066466629505,0.015560653991997242,6076.0,8404.0,157.86928571428572,8.0,9.0,0.0
80,0.0885909050703048,0.8190715312957764,0.0923376977443695,0.036143332719802856,0.09690146893262863,0.01198451966047287,0.006841396912932396,0.5155435800552368,0.31733399629592896,0.015251741744577885,7320.0,12938.0,163.26923076923077,3.0,4.0,2.0
81,0.4833957254886627,0.4567254483699798,0.0598787032067775,0.00261898641474545,0.05150348320603371,0.006865407340228558,0.002472811145707965,0.021067623049020767,0.9028630256652832,0.012608644552528858,3158.0,1980.0,160.41666666666666,3.0,1.0,0.0
82,0.0862408056855201,0.845163106918335,0.0685960948467254,0.005312958266586065,0.0035479580983519554,0.0008987156907096505,0.025075940415263176,0.8916321396827698,0.011812279000878334,0.061719976365566254,2434.0,3300.0,150.65,2.0,2.0,0.0
83,0.4523012042045593,0.5194797515869141,0.0282190963625907,0.12933368980884552,0.362827330827713,0.03712903708219528,0.004435072187334299,0.20836462080478668,0.2403402030467987,0.017570102587342262,3154.0,5028.0,165.78571428571428,1.0,4.0,2.0
84,0.0281784124672412,0.9044213891029358,0.0674001350998878,0.010779627598822117,0.9729940891265869,0.004929699935019016,0.0023294701240956783,0.0064849164336919785,0.0017629939829930663,0.0007192324846982956,0.0,0.0,,0.0,0.0,2.0
85,0.0887910649180412,0.6635053157806396,0.2477036118507385,0.037534262984991074,0.09439312666654587,0.003063812153413892,0.03256179764866829,0.8076821565628052,0.012319797649979591,0.012444975785911083,4132.0,8640.0,162.71277777777777,6.0,6.0,2.0
86,0.8212102055549622,0.1644862294197082,0.0143036292865872,0.011373977176845074,0.3506229817867279,0.06835461407899857,0.0029465118423104286,0.08186691999435425,0.47489187121391296,0.009942988865077496,6608.0,8404.0,139.13636363636363,7.0,7.0,4.0
87,0.5996059775352478,0.3577353656291961,0.0426586680114269,0.873389720916748,0.006264788564294577,0.0332910381257534,0.001670552184805274,0.042937032878398895,0.0067607020027935505,0.03568621352314949,2358.0,2358.0,152.125,0.0,0.0,3.0
88,0.0035967053845524,0.04471892490983,0.9516844749450684,0.0028582054655998945,0.004254112485796213,0.0003965333162341267,0.9795341491699219,0.005955412518233061,0.006274030078202486,0.0007276082178577781,3168.0,3842.0,149.03,3.0,3.0,0.0
89,0.9038882851600648,0.0919320806860923,0.0041795228607952,0.005687909200787544,0.9736250042915344,0.009534289129078388,0.0005709206452593207,0.005476815160363913,0.0016642214031890035,0.0034409097861498594,3960.0,3702.0,197.13299999999998,3.0,1.0,0.0
90,0.1255351155996322,0.551590621471405,0.3228742480278015,0.02121247723698616,0.7771070599555969,0.0018788700690492988,0.06220715865492821,0.12693823873996735,0.006909452378749847,0.003746714675799012,694.0,694.0,184.0,0.0,0.0,0.0
91,0.3946698606014251,0.5678245425224304,0.0375055260956287,0.005181027576327324,0.047590576112270355,0.019615566357970238,0.006133459974080324,0.06849383562803268,0.004145482089370489,0.8488401174545288,458.0,458.0,194.0,0.0,0.0,0.0
92,0.0020958159584552,0.0354902446269989,0.962414026260376,0.00351755041629076,0.005078559275716543,0.0002765503595583141,0.958303689956665,0.017660224810242653,0.013603320345282555,0.0015600059414282441,9851.0,16097.0,197.005,3.0,5.0,0.0
93,0.2286872863769531,0.7062367796897888,0.0650760158896446,0.18022507429122925,0.052853502333164215,0.00878127757459879,0.003604298457503319,0.07634233683347702,0.009629921056330204,0.6685635447502136,1994.0,2282.0,195.0625,1.0,1.0,0.0
94,0.3205423653125763,0.6120098233222961,0.0674477741122245,0.03125578910112381,0.007763604633510113,0.007148522883653641,0.0018334054620936513,0.022470202296972275,0.003715764731168747,0.9258126616477966,5322.0,6364.0,171.25,3.0,3.0,0.0
95,0.0678909420967102,0.8425885438919067,0.0895205810666084,0.03626294434070587,0.14273159205913544,0.005157316103577614,0.02964937873184681,0.7658173441886902,0.008082166314125061,0.012299285270273685,6828.0,8474.0,158.18965517241378,5.0,5.0,0.0
96,0.672527551651001,0.3121423125267029,0.0153301740065217,0.0019170277519151568,0.00871580746024847,0.9729312062263489,0.0008322270005010068,0.003643206786364317,0.009119933471083641,0.0028406286146491766,7268.0,7696.0,153.56310344827585,4.0,3.0,0.0
97,0.4780952632427215,0.4829354882240295,0.0389693118631839,0.18868762254714966,0.7017853260040283,0.00376915349625051,0.003959879744797945,0.08971664309501648,0.009814747609198093,0.00226656929589808,1550.0,1768.0,139.625,2.0,3.0,0.0
98,0.0178851298987865,0.4142027497291565,0.5679121613502502,0.0056931497529149055,0.008377092890441418,0.010546627454459667,0.8808155655860901,0.02537655085325241,0.03803475201129913,0.03115633875131607,638.0,638.0,144.0,0.0,0.0,0.0
99,0.0166740342974662,0.3764892220497131,0.6068366765975952,0.019756847992539406,0.9219974875450134,0.0024813709314912558,0.007559855934232473,0.04286409541964531,0.0037628328427672386,0.0015775380888953805,3882.0,4262.0,148.46875,1.0,1.0,3.0
100,0.2144877910614013,0.6091043949127197,0.1764077544212341,0.04327992722392082,0.12058863788843155,0.037975721061229706,0.029714610427618027,0.6017542481422424,0.10276906192302704,0.06391780823469162,2858.0,3122.0,156.8125,2.0,2.0,3.0
101,0.5846536159515381,0.3697151839733124,0.0456310957670211,0.8010128140449524,0.14257840812206268,0.006410461384803057,0.0018195227021351457,0.01764652319252491,0.029718631878495216,0.0008136497344821692,1578.0,1578.0,146.42857142857142,0.0,0.0,0.0
102,0.0229387264698743,0.8314704298973083,0.1455908119678497,0.044196274131536484,0.12569624185562134,0.526741623878479,0.01430888194590807,0.26354020833969116,0.012701228260993958,0.012815567664802074,2728.0,2728.0,149.95,1.0,1.0,0.0
103,0.2209700495004654,0.6021662950515747,0.1768635958433151,0.2964390516281128,0.6176245212554932,0.0058734421618282795,0.0038911872543394566,0.049967486411333084,0.022256746888160706,0.0039476449601352215,7451.0,10421.0,173.53772727272727,5.0,6.0,1.0
104,0.0287382174283266,0.310461163520813,0.6608005166053772,0.05173897743225098,0.08434217423200607,0.6966421008110046,0.041940636932849884,0.0652935653924942,0.048256710171699524,0.011785733513534069,506.0,506.0,159.0,0.0,0.0,0.0
105,0.188352420926094,0.7305243015289307,0.0811232328414917,0.0301747377961874,0.024554923176765442,0.025393245741724968,0.049841683357954025,0.7002174258232117,0.07931774854660034,0.09050027281045914,748.0,898.0,172.5,1.0,1.0,0.0
106,0.0066146380268037,0.0765626057982444,0.9168227314949036,0.01674007438123226,0.003982665948569775,0.002225681906566024,0.9387999176979065,0.017573999240994453,0.009949272498488426,0.010728384368121624,592.0,592.0,175.5,0.0,0.0,0.0
107,0.6615114212036133,0.3254151046276092,0.0130734089761972,0.021035583689808846,0.008604113012552261,0.744860827922821,0.002620748709887266,0.019346805289387703,0.05854754149913788,0.14498431980609894,476.0,476.0,165.0,1.0,1.0,0.0
108,0.5326420068740845,0.4191046357154846,0.0482533946633338,0.0015027435729280114,0.0008088421891443431,0.9919187426567078,0.0009806621819734573,0.0018925907788798213,0.0019114990718662739,0.0009850322967395186,918.0,918.0,193.66666666666666,1.0,0.0,0.0
109,0.1541221141815185,0.6572827696800232,0.1885951161384582,0.22049325704574585,0.031738389283418655,0.7023398280143738,0.004047267604619265,0.023460261523723602,0.014428308233618736,0.0034926196094602346,1243.0,1157.0,197.66666666666666,2.0,1.0,0.0
110,0.3578586280345917,0.5191752910614014,0.122965969145298,0.7351493239402771,0.04932672902941704,0.09653466939926147,0.009669817052781582,0.025863908231258392,0.025517335161566734,0.05793819576501846,3996.0,4532.0,172.77833333333334,3.0,3.0,0.0
111,0.839133083820343,0.1529474705457687,0.0079193916171789,0.6126406788825989,0.3118375241756439,0.023147035390138626,0.0008112702635116875,0.01642049290239811,0.03364400565624237,0.001499055651947856,1660.0,2044.0,174.466,1.0,2.0,0.0
112,0.7684629559516907,0.2256270051002502,0.0059101223014295,0.7920625805854797,0.15554873645305634,0.0056596496142446995,0.00139777478761971,0.028363222256302834,0.014168825931847095,0.0027992164250463247,1300.0,1300.0,150.8,0.0,0.0,0.0
113,0.0531215891242027,0.8921215534210205,0.0547568760812282,0.043143585324287415,0.05108969286084175,0.0045836446806788445,0.009331313893198967,0.35712337493896484,0.5232985019683838,0.011429870501160622,896.0,1144.0,155.625,1.0,1.0,0.0
