,category,proportion,percent_highlighted
0,4,0.9036144578313253,0.9036144578313253
1,0,1.0,0.0
2,1,0.6846153846153846,0.6846153846153846
3,0,1.0,0.0
4,4,0.6122448979591837,0.6122448979591837
5,4,0.05,0.05
6,4,0.460431654676259,0.460431654676259
7,0,1.0,0.0
8,0,1.0,0.0
9,1,0.8529411764705882,0.8529411764705882
10,1,0.02857142857142857,0.02857142857142857
11,0,1.0,0.0
12,1,0.7170731707317073,0.7170731707317073
13,1,0.11764705882352941,0.11764705882352941
14,0,1.0,0.0
15,0,1.0,0.0
16,3,0.16666666666666666,0.16666666666666666
17,3,0.34782608695652173,0.34782608695652173
18,0,1.0,0.0
19,0,1.0,0.0
20,1,0.448,0.6426666666666667
21,4,0.40594059405940597,0.6237623762376238
22,1,0.2994350282485876,0.3502824858757062
23,0,1.0,0.0
24,0,1.0,0.0
25,0,1.0,0.0
26,0,1.0,0.0
27,0,1.0,0.0
28,0,1.0,0.0
29,0,1.0,0.0
30,1,0.8962962962962963,0.8962962962962963
31,5,0.7974683544303798,0.9620253164556962
32,5,1.0,1.0
33,5,1.0,1.0
34,2,0.0975609756097561,0.15447154471544716
35,0,1.0,0.0
36,1,0.7435897435897436,0.7435897435897436
37,1,0.12903225806451613,0.1774193548387097
38,0,1.0,0.0
39,0,1.0,0.0
40,0,1.0,0.0
41,0,1.0,0.0
42,2,0.05357142857142857,0.05357142857142857
43,1,0.6027397260273972,0.6027397260273972
44,1,0.09236947791164658,0.09236947791164658
45,0,1.0,0.0
46,3,0.3157894736842105,0.3157894736842105
47,3,0.5111111111111111,0.5777777777777777
48,1,0.36363636363636365,0.36363636363636365
49,4,0.8913857677902621,0.8913857677902621
50,0,1.0,0.0
51,1,1.0,1.0
52,1,0.2903225806451613,0.2903225806451613
53,0,1.0,0.0
54,0,1.0,0.0
55,0,1.0,0.0
56,0,1.0,0.0
57,1,0.5493827160493827,0.5493827160493827
58,4,0.19148936170212766,0.19148936170212766
59,0,1.0,0.0
60,0,1.0,0.0
61,0,1.0,0.0
62,4,0.4782608695652174,0.4782608695652174
63,1,0.5194805194805194,0.5194805194805194
64,1,0.11666666666666667,0.11666666666666667
65,0,1.0,0.0
66,1,0.3546511627906977,0.3546511627906977
67,1,1.0,1.0
68,5,0.4125874125874126,0.7272727272727273
69,5,0.21844660194174756,0.21844660194174756
70,4,0.035,0.035
71,4,0.5569620253164557,0.5569620253164557
72,0,1.0,0.0
73,4,0.4411764705882353,0.4411764705882353
74,0,1.0,0.0
75,1,0.5,0.5
76,1,0.17543859649122806,0.17543859649122806
77,1,0.03225806451612903,0.03225806451612903
78,1,1.0,1.0
79,1,0.6608695652173913,0.9217391304347826
80,5,0.4015748031496063,0.4094488188976378
81,5,0.13358778625954199,0.35687022900763354
82,2,0.5882352941176471,0.5882352941176471
83,0,1.0,0.0
84,0,1.0,0.0
85,4,0.425,0.425
86,4,0.7053941908713693,0.9336099585062241
87,4,0.7676348547717843,0.7676348547717843
88,4,0.24789915966386555,0.25210084033613445
89,1,0.2328767123287671,0.2328767123287671
90,1,1.0,1.0
91,1,1.0,1.0
92,1,0.3137254901960784,0.3137254901960784
93,0,1.0,0.0
94,0,1.0,0.0
95,0,1.0,0.0
96,4,0.2236842105263158,0.2236842105263158
97,4,0.2676767676767677,0.5050505050505051
98,0,1.0,0.0
99,0,1.0,0.0
100,0,1.0,0.0
101,4,0.525,0.525
102,0,1.0,0.0
103,0,1.0,0.0
104,1,0.10305343511450382,0.10305343511450382
105,1,1.0,1.0
106,1,0.9032258064516129,0.9032258064516129
107,1,0.5357142857142857,0.5357142857142857
108,1,0.7108433734939759,0.7108433734939759
109,0,1.0,0.0
110,0,1.0,0.0
111,1,0.3739130434782609,0.3739130434782609
112,0,1.0,0.0
113,4,0.45614035087719296,0.45614035087719296
114,4,1.0,1.0
115,4,0.11587982832618025,0.11587982832618025
116,0,1.0,0.0
117,4,0.27876106194690264,0.27876106194690264
