,category,proportion,percent_highlighted
0,4,1.0,1.0
1,4,0.990909090909091,0.990909090909091
2,4,0.9923076923076923,0.9923076923076923
3,1,0.8461538461538461,0.8461538461538461
4,1,1.0,1.0
5,1,1.0,1.0
6,1,0.007194244604316547,0.007194244604316547
7,1,0.967741935483871,0.967741935483871
8,1,0.07142857142857142,0.07142857142857142
9,1,0.9117647058823529,0.9117647058823529
10,1,1.0,1.0
11,1,0.5,0.5
12,0,1.0,0.0
13,0,1.0,0.0
14,0,1.0,0.0
15,0,1.0,0.0
16,0,1.0,0.0
17,1,0.5217391304347826,0.5217391304347826
18,1,1.0,1.0
19,1,1.0,1.0
20,1,1.0,1.0
21,1,1.0,1.0
22,1,1.0,1.0
23,1,0.10989010989010989,0.10989010989010989
24,0,1.0,0.0
25,0,1.0,0.0
26,3,0.946058091286307,0.954356846473029
27,1,0.9537366548042705,0.9928825622775801
28,1,1.0,1.0
29,1,0.17333333333333334,0.17333333333333334
30,0,1.0,0.0
31,0,1.0,0.0
32,0,1.0,0.0
33,0,1.0,0.0
34,0,1.0,0.0
35,0,1.0,0.0
36,0,1.0,0.0
37,3,0.1774193548387097,0.1774193548387097
38,3,1.0,1.0
39,3,0.5116279069767442,0.9534883720930233
40,3,1.0,1.0
41,3,1.0,1.0
42,3,1.0,1.0
43,3,0.3150684931506849,0.3150684931506849
44,3,0.8955823293172691,0.8955823293172691
45,3,1.0,1.0
46,3,1.0,1.0
47,3,0.5555555555555556,0.9777777777777779
48,3,1.0,1.0
49,3,1.0,1.0
50,1,0.64,0.7333333333333334
51,1,1.0,1.0
52,1,0.3225806451612903,0.3225806451612903
53,0,1.0,0.0
54,0,1.0,0.0
55,0,1.0,0.0
56,0,1.0,0.0
57,2,0.16049382716049382,0.16049382716049382
58,2,0.014184397163120567,0.014184397163120567
59,1,0.07746478873239436,0.07746478873239436
60,1,1.0,1.0
61,1,1.0,1.0
62,1,0.19021739130434784,0.19021739130434784
63,0,1.0,0.0
64,3,0.8733333333333333,0.8733333333333333
65,3,0.7510373443983402,0.7510373443983402
66,0,1.0,0.0
67,0,1.0,0.0
68,0,1.0,0.0
69,3,0.7766990291262136,0.7766990291262136
70,3,0.245,0.245
71,0,1.0,0.0
72,0,1.0,0.0
73,1,0.20588235294117646,0.20588235294117646
74,1,1.0,1.0
75,1,1.0,1.0
76,1,1.0,1.0
77,1,1.0,1.0
78,1,1.0,1.0
79,1,0.27391304347826084,0.4304347826086956
80,1,0.5826771653543307,0.5826771653543307
81,2,0.17748091603053434,0.4446564885496183
82,2,0.6235294117647059,0.9764705882352942
83,3,1.0,1.0
84,3,1.0,1.0
85,3,1.0,1.0
86,3,1.0,1.0
87,3,0.7676348547717843,1.0
88,3,1.0,1.0
89,3,0.7397260273972602,0.9726027397260273
90,3,1.0,1.0
91,3,1.0,1.0
92,3,1.0,1.0
93,3,1.0,1.0
94,3,1.0,1.0
95,3,1.0,1.0
96,3,1.0,1.0
97,3,1.0,1.0
98,3,0.7012987012987013,0.7012987012987013
99,0,1.0,0.0
100,0,1.0,0.0
101,0,1.0,0.0
102,2,0.4819277108433735,0.4819277108433735
103,0,1.0,0.0
104,0,1.0,0.0
105,0,1.0,0.0
106,0,1.0,0.0
107,5,0.5642857142857143,0.9857142857142858
108,5,1.0,1.0
109,5,1.0,1.0
110,5,0.8571428571428571,0.9285714285714285
111,1,0.5130434782608696,0.982608695652174
112,1,1.0,1.0
113,1,0.5263157894736842,0.9824561403508771
114,2,1.0,1.0
115,2,0.26609442060085836,0.4849785407725322
116,2,1.0,1.0
117,3,0.8407079646017699,0.9911504424778761
