,category,proportion,percent_highlighted
0,2,1.0,1.0
1,2,0.990909090909091,0.990909090909091
2,1,0.9923076923076923,0.9923076923076923
3,0,0.0,0.0
4,0,0.0,0.0
5,0,0.0,0.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,3,0.9117647058823529,0.9117647058823529
10,3,1.0,1.0
11,3,0.5,0.9166666666666667
12,1,1.0,1.0
13,1,1.0,1.0
14,1,1.0,1.0
15,1,1.0,1.0
16,1,1.0,1.0
17,1,0.391304347826087,0.391304347826087
18,0,0.0,0.0
19,0,0.0,0.0
20,0,0.0,0.0
21,0,0.0,0.0
22,0,0.0,0.0
23,0,0.0,0.0
24,0,0.0,0.0
25,0,0.0,0.0
26,0,0.0,0.0
27,3,0.9537366548042705,0.9537366548042705
28,3,1.0,1.0
29,3,0.17333333333333334,0.17333333333333334
30,0,0.0,0.0
31,0,0.0,0.0
32,0,0.0,0.0
33,0,0.0,0.0
34,2,0.9349593495934959,0.9349593495934959
35,2,0.2054794520547945,0.2054794520547945
36,0,0.0,0.0
37,0,0.0,0.0
38,0,0.0,0.0
39,0,0.0,0.0
40,0,0.0,0.0
41,0,0.0,0.0
42,0,0.0,0.0
43,0,0.0,0.0
44,0,0.0,0.0
45,0,0.0,0.0
46,0,0.0,0.0
47,4,0.4222222222222222,0.4222222222222222
48,4,0.36363636363636365,0.36363636363636365
49,0,0.0,0.0
50,0,0.0,0.0
51,0,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,0,0.0,0.0
55,0,0.0,0.0
56,0,0.0,0.0
57,0,0.0,0.0
58,0,0.0,0.0
59,1,0.07042253521126761,0.07042253521126761
60,1,1.0,1.0
61,1,1.0,1.0
62,1,0.19021739130434784,0.19021739130434784
63,0,0.0,0.0
64,0,0.0,0.0
65,0,0.0,0.0
66,0,0.0,0.0
67,0,0.0,0.0
68,2,0.5384615384615384,0.5384615384615384
69,0,0.0,0.0
70,1,0.745,0.745
71,1,1.0,1.0
72,1,1.0,1.0
73,1,0.7352941176470589,0.9411764705882353
74,1,1.0,1.0
75,1,1.0,1.0
76,1,1.0,1.0
77,1,1.0,1.0
78,1,1.0,1.0
79,1,0.1565217391304348,0.1565217391304348
80,3,0.5826771653543307,0.5826771653543307
81,4,0.27099236641221375,0.3702290076335878
82,0,0.0,0.0
83,0,0.0,0.0
84,2,0.3170731707317073,0.3170731707317073
85,2,1.0,1.0
86,2,1.0,1.0
87,1,0.7634854771784232,0.995850622406639
88,1,1.0,1.0
89,1,0.7397260273972602,0.7397260273972602
90,0,0.0,0.0
91,0,0.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,0,0.0,0.0
97,0,0.0,0.0
98,1,0.2727272727272727,0.2727272727272727
99,1,1.0,1.0
100,1,1.0,1.0
101,1,1.0,1.0
102,1,0.6626506024096386,0.6626506024096386
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,0,0.0,0.0
108,0,0.0,0.0
109,0,0.0,0.0
110,0,0.0,0.0
111,2,0.5130434782608696,0.5130434782608696
112,0,0.0,0.0
113,0,0.0,0.0
114,0,0.0,0.0
115,1,0.6523605150214592,0.6523605150214592
116,0,0.0,0.0
117,2,0.8407079646017699,0.8407079646017699
