,category,proportion
0,0,0.0
1,0,0.0
2,1,0.8153846153846154
3,0,0.0
4,4,0.9591836734693877
5,0,0.0
6,4,0.9568345323741008
7,4,0.016129032258064516
8,0,0.0
9,1,0.9117647058823529
10,1,1.0
11,1,0.5
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,1,0.582089552238806
20,1,1.0
21,1,0.10891089108910891
22,4,0.9322033898305084
23,4,0.10989010989010989
24,0,0.0
25,0,0.0
26,0,0.0
27,0,0.0
28,0,0.0
29,1,0.6133333333333333
30,1,0.9851851851851852
31,0,0.0
32,2,0.9139784946236559
33,2,1.0
34,1,0.34552845528455284
35,0,0.0
36,0,0.0
37,0,0.0
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,0,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,4,0.4222222222222222
48,4,0.36363636363636365
49,4,0.47191011235955055
50,1,0.21333333333333335
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,3,0.07042253521126761
60,3,1.0
61,3,1.0
62,3,0.19021739130434784
63,2,0.5194805194805194
64,3,0.19
65,3,0.15352697095435686
66,0,0.0
67,0,0.0
68,0,0.0
69,2,0.024271844660194174
70,2,0.245
71,4,0.569620253164557
72,4,1.0
73,4,0.7352941176470589
74,1,0.6513157894736842
75,1,0.211864406779661
76,4,0.8175438596491228
77,4,0.32903225806451614
78,0,0.0
79,1,0.8
80,1,0.4094488188976378
81,3,0.7156488549618321
82,2,0.6235294117647059
83,0,0.0
84,0,0.0
85,3,0.9333333333333333
86,3,0.7634854771784232
87,3,0.23236514522821577
88,1,0.7689075630252101
89,1,0.7397260273972602
90,1,1.0
91,1,1.0
92,1,1.0
93,1,0.5
94,0,0.0
95,0,0.0
96,3,0.2236842105263158
97,3,1.0
98,3,0.7012987012987013
99,5,1.0
100,5,1.0
101,5,1.0
102,5,0.6626506024096386
103,4,0.7904411764705882
104,4,0.21374045801526717
105,0,0.0
106,0,0.0
107,5,0.5642857142857143
108,5,1.0
109,5,1.0
110,5,0.8571428571428571
111,5,0.5130434782608696
112,5,1.0
113,5,0.5175438596491229
114,0,0.0
115,2,0.2145922746781116
116,2,1.0
117,2,0.13716814159292035
