,category,proportion
0,0,0.0
1,0,0.0
2,1,0.38461538461538464
3,0,0.0
4,0,0.0
5,0,0.0
6,0,0.0
7,0,0.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,1,0.9253333333333333
21,1,1.0
22,1,1.0
23,1,0.10989010989010989
24,0,0.0
25,0,0.0
26,0,0.0
27,1,0.9288256227758007
28,1,1.0
29,4,0.76
30,4,0.08888888888888889
31,4,0.6835443037974683
32,4,0.08064516129032258
33,0,0.0
34,0,0.0
35,0,0.0
36,0,0.0
37,0,0.0
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,2,0.1875
43,5,0.5753424657534246
44,5,0.0963855421686747
45,0,0.0
46,0,0.0
47,0,0.0
48,4,0.6060606060606061
49,4,0.797752808988764
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,4,0.7777777777777778
58,4,1.0
59,4,0.9084507042253521
60,0,0.0
61,4,0.8356164383561644
62,4,0.19021739130434784
63,0,0.0
64,4,0.6333333333333333
65,4,0.15352697095435686
66,1,0.12209302325581395
67,1,1.0
68,1,1.0
69,1,0.21844660194174756
70,0,0.0
71,4,0.6772151898734177
72,4,1.0
73,4,0.7352941176470589
74,4,0.6381578947368421
75,4,0.22033898305084745
76,4,0.4456140350877193
77,4,1.0
78,4,1.0
79,1,0.6304347826086957
80,1,1.0
81,4,0.7080152671755725
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,4,0.7634854771784232
87,1,0.33195020746887965
88,1,1.0
89,1,0.7397260273972602
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
97,0,0.0
98,0,0.0
99,2,0.6585365853658537
100,2,1.0
101,2,0.7416666666666667
102,0,0.0
103,4,0.7867647058823529
104,4,0.21374045801526717
105,4,1.0
106,4,0.9354838709677419
107,0,0.0
108,0,0.0
109,0,0.0
110,0,0.0
111,2,0.5130434782608696
112,0,0.0
113,0,0.0
114,0,0.0
115,0,0.0
116,0,0.0
117,4,0.5442477876106194
