,category,proportion,percent_highlighted
0,3,1.0,1.0
1,0,1.0,0.0
2,0,1.0,0.0
3,4,0.8461538461538461,0.8461538461538461
4,4,1.0,1.0
5,4,1.0,1.0
6,4,0.007194244604316547,0.007194244604316547
7,0,1.0,0.0
8,0,1.0,0.0
9,0,1.0,0.0
10,0,1.0,0.0
11,0,1.0,0.0
12,0,1.0,0.0
13,0,1.0,0.0
14,0,1.0,0.0
15,0,1.0,0.0
16,0,1.0,0.0
17,1,0.5217391304347826,0.5217391304347826
18,1,1.0,1.0
19,1,0.835820895522388,0.9701492537313432
20,1,0.6266666666666667,0.6266666666666667
21,0,1.0,0.0
22,3,0.9378531073446328,0.9378531073446328
23,3,0.10989010989010989,0.10989010989010989
24,0,1.0,0.0
25,0,1.0,0.0
26,0,1.0,0.0
27,1,0.8220640569395018,0.8220640569395018
28,1,0.48148148148148145,0.48148148148148145
29,0,1.0,0.0
30,0,1.0,0.0
31,2,0.810126582278481,0.810126582278481
32,2,1.0,1.0
33,2,1.0,1.0
34,1,0.573170731707317,0.6300813008130081
35,0,1.0,0.0
36,0,1.0,0.0
37,0,1.0,0.0
38,0,1.0,0.0
39,0,1.0,0.0
40,0,1.0,0.0
41,0,1.0,0.0
42,0,1.0,0.0
43,0,1.0,0.0
44,0,1.0,0.0
45,0,1.0,0.0
46,0,1.0,0.0
47,0,1.0,0.0
48,3,0.6060606060606061,0.6060606060606061
49,3,0.21722846441947566,0.30711610486891383
50,0,1.0,0.0
51,0,1.0,0.0
52,0,1.0,0.0
53,0,1.0,0.0
54,0,1.0,0.0
55,0,1.0,0.0
56,0,1.0,0.0
57,0,1.0,0.0
58,1,0.7446808510638298,0.7446808510638298
59,1,0.24647887323943662,0.24647887323943662
60,0,1.0,0.0
61,0,1.0,0.0
62,1,0.7989130434782609,0.7989130434782609
63,1,0.45454545454545453,0.45454545454545453
64,3,0.56,0.56
65,0,1.0,0.0
66,1,0.12209302325581395,0.12209302325581395
67,1,1.0,1.0
68,1,0.32167832167832167,0.32167832167832167
69,0,1.0,0.0
70,0,1.0,0.0
71,1,0.3670886075949367,0.3670886075949367
72,1,1.0,1.0
73,1,0.7352941176470589,0.9411764705882353
74,4,0.7039473684210527,0.7039473684210527
75,1,0.3432203389830508,0.3432203389830508
76,3,0.8175438596491228,0.9964912280701754
77,4,0.5161290322580645,0.8451612903225807
78,0,1.0,0.0
79,1,0.6304347826086957,0.6304347826086957
80,0,1.0,0.0
81,3,0.16603053435114504,0.25
82,0,1.0,0.0
83,0,1.0,0.0
84,3,0.32926829268292684,0.32926829268292684
85,3,0.4666666666666667,0.775
86,4,0.3651452282157676,0.5933609958506224
87,4,0.23236514522821577,0.23236514522821577
88,1,0.7689075630252101,0.7689075630252101
89,1,0.7397260273972602,0.9726027397260273
90,1,0.9310344827586207,0.9310344827586207
91,0,1.0,0.0
92,0,1.0,0.0
93,1,0.5,0.5
94,1,1.0,1.0
95,1,0.6666666666666666,0.6666666666666666
96,4,0.27631578947368424,0.27631578947368424
97,4,0.3282828282828283,0.601010101010101
98,4,0.6883116883116883,0.961038961038961
99,1,0.6585365853658537,0.9512195121951219
100,1,1.0,1.0
101,4,0.24166666666666667,0.4458333333333333
102,4,0.6626506024096386,0.9759036144578314
103,1,0.4007352941176471,0.6102941176470589
104,1,0.42748091603053434,0.6412213740458015
105,1,1.0,1.0
106,1,0.9354838709677419,0.9354838709677419
107,1,0.42142857142857143,0.9714285714285714
108,4,0.7108433734939759,0.7108433734939759
109,0,1.0,0.0
110,0,1.0,0.0
111,1,0.4608695652173913,0.8608695652173913
112,0,1.0,0.0
113,0,1.0,0.0
114,0,1.0,0.0
115,1,0.5107296137339056,0.5107296137339056
116,0,1.0,0.0
117,4,0.27876106194690264,0.40265486725663713
