,category,proportion,percent_highlighted
0,0,1.0,0.0
1,1,0.967479674796748,0.967479674796748
2,1,1.0,1.0
3,1,0.9943181818181818,0.9943181818181818
4,3,0.14246575342465753,0.14246575342465753
5,4,1.0,1.0
6,4,0.9943502824858758,0.9943502824858758
7,4,0.6694915254237288,0.6694915254237288
8,5,0.4869109947643979,0.4869109947643979
9,0,1.0,0.0
10,0,1.0,0.0
11,1,0.5425531914893617,0.5425531914893617
12,0,1.0,0.0
13,0,1.0,0.0
14,0,1.0,0.0
15,0,1.0,0.0
16,0,1.0,0.0
17,0,1.0,0.0
18,4,0.9928057553956835,0.9928057553956835
19,0,1.0,0.0
20,0,1.0,0.0
21,0,1.0,0.0
22,0,1.0,0.0
23,0,1.0,0.0
24,0,1.0,0.0
25,4,1.0,1.0
26,4,0.9813084112149533,0.9813084112149533
27,4,0.3333333333333333,0.3333333333333333
28,0,1.0,0.0
29,0,1.0,0.0
30,0,1.0,0.0
31,0,1.0,0.0
32,1,0.994413407821229,0.994413407821229
33,4,0.993103448275862,0.993103448275862
34,2,0.14444444444444443,0.14444444444444443
35,0,1.0,0.0
36,2,0.04790419161676647,0.04790419161676647
37,0,1.0,0.0
38,0,1.0,0.0
39,0,1.0,0.0
40,1,1.0,1.0
41,1,1.0,1.0
42,1,0.9931972789115646,0.9931972789115646
43,4,1.0,1.0
44,4,0.9642857142857143,0.9642857142857143
45,3,0.3258426966292135,0.3258426966292135
46,0,1.0,0.0
47,0,1.0,0.0
48,0,1.0,0.0
49,0,1.0,0.0
50,0,1.0,0.0
51,2,0.03821656050955414,0.03821656050955414
52,0,1.0,0.0
53,0,1.0,0.0
54,0,1.0,0.0
55,1,1.0,1.0
56,1,1.0,1.0
57,1,1.0,1.0
58,1,1.0,1.0
59,1,0.9885057471264368,0.9885057471264368
60,0,1.0,0.0
61,4,1.0,1.0
62,4,1.0,1.0
63,4,0.975609756097561,0.975609756097561
64,0,1.0,0.0
65,0,1.0,0.0
66,0,1.0,0.0
67,0,1.0,0.0
68,1,0.7076923076923077,0.7076923076923077
69,0,1.0,0.0
70,0,1.0,0.0
71,0,1.0,0.0
72,0,1.0,0.0
73,0,1.0,0.0
74,4,0.2832369942196532,0.2832369942196532
75,0,1.0,0.0
76,0,1.0,0.0
77,0,1.0,0.0
