,category,proportion,percent_highlighted
0,0,0.0,0.0
1,0,0.0,0.0
2,0,0.0,0.0
3,3,0.8461538461538461,0.8461538461538461
4,3,1.0,1.0
5,3,1.0,1.0
6,0,0.0,0.0
7,0,0.0,0.0
8,0,0.0,0.0
9,1,0.9117647058823529,0.9117647058823529
10,1,1.0,1.0
11,1,0.5,0.5
12,0,0.0,0.0
13,0,0.0,0.0
14,0,0.0,0.0
15,0,0.0,0.0
16,0,0.0,0.0
17,0,0.0,0.0
18,0,0.0,0.0
19,0,0.0,0.0
20,0,0.0,0.0
21,0,0.0,0.0
22,0,0.0,0.0
23,0,0.0,0.0
24,0,0.0,0.0
25,0,0.0,0.0
26,0,0.0,0.0
27,4,0.13167259786476868,0.13167259786476868
28,0,0.0,0.0
29,0,0.0,0.0
30,0,0.0,0.0
31,0,0.0,0.0
32,0,0.0,0.0
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,0,0.0,0.0
37,0,0.0,0.0
38,0,0.0,0.0
39,0,0.0,0.0
40,0,0.0,0.0
41,0,0.0,0.0
42,0,0.0,0.0
43,0,0.0,0.0
44,0,0.0,0.0
45,0,0.0,0.0
46,0,0.0,0.0
47,4,0.4222222222222222,0.4222222222222222
48,4,0.3787878787878788,0.3787878787878788
49,0,0.0,0.0
50,0,0.0,0.0
51,0,0.0,0.0
52,0,0.0,0.0
53,0,0.0,0.0
54,0,0.0,0.0
55,0,0.0,0.0
56,0,0.0,0.0
57,0,0.0,0.0
58,0,0.0,0.0
59,0,0.0,0.0
60,0,0.0,0.0
61,0,0.0,0.0
62,4,0.125,0.125
63,0,0.0,0.0
64,0,0.0,0.0
65,0,0.0,0.0
66,0,0.0,0.0
67,0,0.0,0.0
68,0,0.0,0.0
69,0,0.0,0.0
70,0,0.0,0.0
71,0,0.0,0.0
72,0,0.0,0.0
73,0,0.0,0.0
74,0,0.0,0.0
75,0,0.0,0.0
76,0,0.0,0.0
77,3,0.6645161290322581,0.6645161290322581
78,3,1.0,1.0
79,3,0.1565217391304348,0.1565217391304348
80,0,0.0,0.0
81,4,0.16603053435114504,0.33015267175572516
82,0,0.0,0.0
83,0,0.0,0.0
84,3,0.3170731707317073,0.3170731707317073
85,3,0.4583333333333333,0.4583333333333333
86,0,0.0,0.0
87,0,0.0,0.0
88,5,0.07983193277310924,0.07983193277310924
89,5,0.7397260273972602,0.7397260273972602
90,0,0.0,0.0
91,0,0.0,0.0
92,0,0.0,0.0
93,0,0.0,0.0
94,0,0.0,0.0
95,0,0.0,0.0
96,0,0.0,0.0
97,0,0.0,0.0
98,0,0.0,0.0
99,0,0.0,0.0
100,0,0.0,0.0
101,0,0.0,0.0
102,0,0.0,0.0
103,0,0.0,0.0
104,0,0.0,0.0
105,0,0.0,0.0
106,0,0.0,0.0
107,1,0.5642857142857143,0.5642857142857143
108,1,1.0,1.0
109,1,1.0,1.0
110,1,0.8571428571428571,0.9285714285714285
111,4,0.5130434782608696,0.5652173913043479
112,5,0.5714285714285714,0.5714285714285714
113,0,0.0,0.0
114,0,0.0,0.0
115,0,0.0,0.0
116,0,0.0,0.0
117,3,0.8407079646017699,0.8407079646017699
