,category,proportion
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
6,4,0.49640287769784175
7,0,0.0
8,0,0.0
9,2,0.6617647058823529
10,2,0.02857142857142857
11,0,0.0
12,0,0.0
13,0,0.0
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,0,0.0
20,2,0.15466666666666667
21,0,0.0
22,5,0.9378531073446328
23,5,0.10989010989010989
24,0,0.0
25,0,0.0
26,0,0.0
27,0,0.0
28,0,0.0
29,0,0.0
30,4,0.8962962962962963
31,4,0.16455696202531644
32,0,0.0
33,0,0.0
34,0,0.0
35,0,0.0
36,0,0.0
37,2,0.6612903225806451
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,0,0.0
43,5,0.6575342465753424
44,5,0.0963855421686747
45,0,0.0
46,0,0.0
47,0,0.0
48,1,0.6060606060606061
49,1,0.5243445692883895
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,5,0.7777777777777778
58,5,0.24822695035460993
59,3,0.07746478873239436
60,3,1.0
61,3,1.0
62,3,0.19021739130434784
63,0,0.0
64,3,0.19666666666666666
65,3,0.024896265560165973
66,0,0.0
67,0,0.0
68,4,0.6783216783216783
69,4,0.21844660194174756
70,4,0.245
71,0,0.0
72,0,0.0
73,0,0.0
74,5,0.881578947368421
75,5,0.21610169491525424
76,4,0.8175438596491228
77,5,0.6645161290322581
78,5,1.0
79,5,0.1565217391304348
80,0,0.0
81,4,0.2824427480916031
82,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,5,0.7634854771784232
87,4,0.7676348547717843
88,4,0.008403361344537815
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,4,0.27631578947368424
97,4,0.2727272727272727
98,0,0.0
99,0,0.0
100,0,0.0
101,0,0.0
102,3,0.3132530120481928
103,3,0.20588235294117646
104,1,0.10305343511450382
105,1,1.0
106,1,0.9354838709677419
107,4,0.5642857142857143
108,4,0.7228915662650602
109,0,0.0
110,0,0.0
111,4,0.46956521739130436
112,4,0.5714285714285714
113,4,0.5263157894736842
114,0,0.0
115,0,0.0
116,0,0.0
117,5,0.8407079646017699
