,category,proportion
0,4,0.9879518072289156
1,0,0.0
2,1,0.9923076923076923
3,4,0.8461538461538461
4,4,1.0
5,4,0.025
6,0,0.0
7,0,0.0
8,0,0.0
9,1,0.8529411764705882
10,1,0.02857142857142857
11,1,0.4166666666666667
12,1,1.0
13,1,0.17647058823529413
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,4,0.6274509803921569
19,4,1.0
20,4,1.0
21,4,1.0
22,4,1.0
23,4,0.10989010989010989
24,0,0.0
25,0,0.0
26,0,0.0
27,0,0.0
28,0,0.0
29,1,0.8133333333333334
30,1,0.0962962962962963
31,0,0.0
32,0,0.0
33,0,0.0
34,2,0.17479674796747968
35,0,0.0
36,0,0.0
37,0,0.0
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,0,0.0
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
50,3,0.64
51,3,1.0
52,3,0.3225806451612903
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,1,0.7777777777777778
58,1,1.0
59,1,0.24647887323943662
60,0,0.0
61,0,0.0
62,1,0.7989130434782609
63,1,0.4675324675324675
64,0,0.0
65,4,0.1950207468879668
66,4,0.7325581395348837
67,4,1.0
68,4,0.6503496503496503
69,4,0.21844660194174756
70,4,0.745
71,4,1.0
72,4,1.0
73,4,0.7352941176470589
74,3,0.6578947368421053
75,4,0.7796610169491526
76,4,1.0
77,4,1.0
78,4,1.0
79,1,0.8347826086956521
80,1,0.4094488188976378
81,1,0.2919847328244275
82,0,0.0
83,0,0.0
84,0,0.0
85,4,0.9416666666666667
86,4,1.0
87,4,0.7676348547717843
88,4,1.0
89,4,0.7397260273972602
90,1,1.0
91,1,1.0
92,1,1.0
93,1,1.0
94,1,1.0
95,1,0.5333333333333333
96,4,0.2236842105263158
97,1,0.7222222222222222
98,1,0.7012987012987013
99,4,1.0
100,4,1.0
101,4,0.2
102,4,0.3132530120481928
103,4,1.0
104,4,1.0
105,4,1.0
106,4,0.9032258064516129
107,3,0.5642857142857143
108,3,0.7228915662650602
109,0,0.0
110,0,0.0
111,4,0.46956521739130436
112,4,1.0
113,4,0.5263157894736842
114,3,1.0
115,3,0.26609442060085836
116,0,0.0
117,5,0.8407079646017699
