,category,proportion
0,2,0.024096385542168676
1,0,0.0
2,1,0.8153846153846154
3,0,0.0
4,0,0.0
5,0,0.0
6,2,0.1223021582733813
7,2,0.024193548387096774
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,1,0.4634146341463415
13,1,0.11764705882352941
14,0,0.0
15,0,0.0
16,0,0.0
17,0,0.0
18,0,0.0
19,3,0.6268656716417911
20,2,0.37333333333333335
21,2,0.09900990099009901
22,0,0.0
23,0,0.0
24,0,0.0
25,0,0.0
26,2,0.07053941908713693
27,4,0.13523131672597866
28,0,0.0
29,0,0.0
30,2,0.17777777777777778
31,0,0.0
32,0,0.0
33,0,0.0
34,2,0.18699186991869918
35,0,0.0
36,1,0.1282051282051282
37,1,0.12903225806451613
38,0,0.0
39,0,0.0
40,0,0.0
41,0,0.0
42,2,0.19642857142857142
43,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,3,0.15602836879432624
59,0,0.0
60,0,0.0
61,0,0.0
62,4,0.2608695652173913
63,0,0.0
64,0,0.0
65,0,0.0
66,1,0.11627906976744186
67,1,0.7291666666666666
68,5,0.08391608391608392
69,0,0.0
70,0,0.0
71,2,0.3670886075949367
72,2,1.0
73,2,0.7352941176470589
74,2,0.039473684210526314
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
79,2,0.16956521739130434
80,0,0.0
81,2,0.17748091603053434
82,2,0.6235294117647059
83,4,0.47101449275362317
84,3,0.2804878048780488
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,3,0.2631578947368421
97,3,0.2828282828282828
98,0,0.0
99,0,0.0
100,0,0.0
101,1,0.5375
102,0,0.0
103,0,0.0
104,0,0.0
105,0,0.0
106,0,0.0
107,0,0.0
108,0,0.0
109,0,0.0
110,0,0.0
111,0,0.0
112,0,0.0
113,0,0.0
114,1,0.21212121212121213
115,1,0.2703862660944206
116,5,1.0
117,1,0.22123893805309736
