,category,proportion,percent_highlighted
0,0,0.0,-0.006097560975609756
1,0,0.0,-0.006097560975609756
2,0,0.0,-0.006097560975609756
3,0,0.0,-0.006097560975609756
4,0,0.0,-0.006097560975609756
5,0,0.0,-0.006097560975609756
6,0,0.0,-0.006097560975609756
7,4,1.0,1.0
8,4,1.0,1.9842931937172774
9,4,1.0,1.0
10,4,1.0,2.0
11,4,0.9946808510638298,0.9946808510638298
12,0,0.0,-0.006097560975609756
13,0,0.0,-0.006097560975609756
14,0,0.0,-0.006097560975609756
15,0,0.0,-0.006097560975609756
16,0,0.0,-0.006097560975609756
17,0,0.0,-0.006097560975609756
18,0,0.0,-0.006097560975609756
19,0,0.0,-0.006097560975609756
20,0,0.0,-0.006097560975609756
21,0,0.0,-0.006097560975609756
22,0,0.0,-0.006097560975609756
23,0,0.0,-0.006097560975609756
24,3,0.99,0.99
25,3,1.0,0.9939024390243902
26,3,0.9813084112149533,0.9752108502393435
27,0,0.0,-0.006097560975609756
28,0,0.0,-0.006097560975609756
29,0,0.0,-0.006097560975609756
30,1,1.0,0.9939024390243902
31,1,1.0,0.9939024390243902
32,1,1.0,0.9939024390243902
33,0,0.0,-0.006097560975609756
34,0,0.0,-0.006097560975609756
35,0,0.0,-0.006097560975609756
36,3,1.0,0.9939024390243902
37,3,0.994475138121547,0.9883775771459372
38,0,0.0,-0.006097560975609756
39,0,0.0,-0.006097560975609756
40,1,1.0,0.9939024390243902
41,1,1.0,0.9939024390243902
42,1,0.9931972789115646,0.9870997179359549
43,0,0.0,-0.006097560975609756
44,0,0.0,-0.006097560975609756
45,0,0.0,-0.006097560975609756
46,3,0.9926470588235294,0.9865494978479197
47,0,0.0,-0.006097560975609756
48,0,0.0,-0.006097560975609756
49,3,0.2613240418118467,0.25522648083623695
50,0,0.0,-0.006097560975609756
51,2,0.006369426751592357,0.0002718657759826007
52,2,0.9714285714285714,0.9653310104529617
53,0,0.0,-0.006097560975609756
54,0,0.0,-0.006097560975609756
55,0,0.0,-0.006097560975609756
56,0,0.0,-0.006097560975609756
57,0,0.0,-0.006097560975609756
58,1,1.0,0.9939024390243902
59,0,0.0,-0.006097560975609756
60,0,0.0,-0.006097560975609756
61,0,0.0,-0.006097560975609756
62,0,0.0,-0.006097560975609756
63,0,0.0,-0.006097560975609756
64,0,0.0,-0.006097560975609756
65,0,0.0,-0.006097560975609756
66,4,1.0,0.9939024390243902
67,4,0.967741935483871,0.9616443745082612
68,3,0.6307692307692307,0.624671669793621
69,0,0.0,-0.006097560975609756
70,3,0.4066390041493776,0.40054144317376783
71,0,0.0,-0.006097560975609756
72,4,0.348,0.3419024390243902
73,4,0.9884393063583815,0.9823417453827717
74,4,0.6994219653179191,0.6933244043423094
75,0,0.0,-0.006097560975609756
76,0,0.0,-0.006097560975609756
77,0,0.0,-0.006097560975609756
78,0,0.0,-0.006097560975609756
79,4,0.8888888888888888,0.8827913279132791
80,1,0.19111111111111112,0.18501355013550136
81,1,1.0,0.9939024390243902
82,0,0.0,-0.006097560975609756
83,0,0.0,-0.006097560975609756
84,0,0.0,-0.006097560975609756
85,0,0.0,-0.006097560975609756
86,0,0.0,-0.006097560975609756
87,0,0.0,-0.006097560975609756
88,4,0.9931972789115646,0.9870997179359549
89,4,1.0,0.9939024390243902
90,0,0.0,-0.006097560975609756
91,0,0.0,-0.006097560975609756
92,3,0.4276094276094276,0.7043401494621007
93,0,0.0,-0.006097560975609756
94,0,0.0,-0.006097560975609756
95,0,0.0,-0.006097560975609756
96,2,0.996875,0.9907774390243902
97,2,1.0,0.9939024390243902
98,0,0.0,-0.006097560975609756
99,0,0.0,-0.006097560975609756
100,1,0.9913793103448276,0.9852817493692179
101,1,0.9864864864864865,0.9939024390243902
102,1,0.009523809523809525,0.0034262485481997684
103,1,0.9897959183673469,0.9836983573917372
104,0,0.0,-0.006097560975609756
105,0,0.0,-0.006097560975609756
106,0,0.0,-0.006097560975609756
107,0,0.0,-0.006097560975609756
108,0,0.0,-0.006097560975609756
109,0,0.0,-0.006097560975609756
110,0,0.0,-0.006097560975609756
111,0,0.0,-0.006097560975609756
112,0,0.0,-0.006097560975609756
113,0,0.0,-0.006097560975609756
114,0,0.0,-0.006097560975609756
115,0,0.0,-0.006097560975609756
116,0,0.0,-0.006097560975609756
117,0,0.0,-0.006097560975609756
118,0,0.0,-0.006097560975609756
119,0,0.0,-0.006097560975609756
120,0,0.0,-0.006097560975609756
121,0,0.0,-0.006097560975609756
122,0,0.0,-0.006097560975609756
123,3,0.9940476190476191,0.9879500580720093
124,0,0.0,-0.006097560975609756
125,0,0.0,-0.006097560975609756
126,0,0.0,-0.006097560975609756
127,0,0.0,-0.006097560975609756
128,0,0.0,-0.006097560975609756
129,0,0.0,-0.006097560975609756
130,0,0.0,-0.006097560975609756
131,0,0.0,-0.006097560975609756
132,0,0.0,-0.006097560975609756
133,0,0.0,-0.006097560975609756
134,0,0.0,-0.006097560975609756
135,0,0.0,-0.006097560975609756
136,0,0.0,-0.006097560975609756
137,0,0.0,-0.006097560975609756
138,0,0.0,-0.006097560975609756
139,0,0.0,-0.006097560975609756
140,0,0.0,-0.006097560975609756
141,0,0.0,-0.006097560975609756
142,0,0.0,-0.006097560975609756
143,0,0.0,-0.006097560975609756
144,0,0.0,-0.006097560975609756
145,3,0.9411764705882353,0.9350789096126255
146,3,0.4567901234567901,0.45069256248118034
147,0,0.0,-0.006097560975609756
148,2,0.9565217391304348,0.950424178154825
149,2,1.0,0.9939024390243902
150,2,0.011494252873563218,0.005396691897953462
151,0,0.0,-0.006097560975609756
152,0,0.0,-0.006097560975609756
153,0,0.0,-0.006097560975609756
154,0,0.0,-0.006097560975609756
155,0,0.0,-0.006097560975609756
156,0,0.0,-0.006097560975609756
157,0,0.0,-0.006097560975609756
158,0,0.0,-0.006097560975609756
159,0,0.0,-0.006097560975609756
160,0,0.0,-0.006097560975609756
161,0,0.0,-0.006097560975609756
162,0,0.0,-0.006097560975609756
163,0,0.0,-0.006097560975609756
164,0,0.0,-0.006097560975609756
165,0,0.0,-0.006097560975609756
166,0,0.0,-0.006097560975609756
167,0,0.0,-0.006097560975609756
